                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0894,                 2.6876,                 1.3605,                0.64736,                0.57191,                0.59795,                0.38136,                 1.1658,                 1.4999,                 1.4103,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.2075,                 2.0611,                 1.4472,                0.50806,                0.45425,                0.42884,                0.24784,                 1.4058,                 1.9506,                 1.6175,              0.0065749,              0.0065749,              0.0065749
                      3,                  1.339,                 2.2733,                 1.5473,                0.40559,                0.32228,                0.29795,                0.15723,                 1.5728,                 2.2452,                 1.7765,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.4122,                 2.3296,                 1.6092,                0.43466,                0.36408,                0.33672,                0.18554,                  1.535,                 2.1189,                 1.7682,               0.009604,               0.009604,               0.009604
                      5,                 1.3722,                 2.1478,                 1.5894,                0.51847,                0.43309,                0.44041,                 0.2517,                  1.441,                 1.8245,                 1.6608,               0.009472,               0.009472,               0.009472
                      6,                 1.3454,                 2.0201,                 1.5659,                0.53817,                0.47681,                0.47401,                0.27824,                 1.4099,                 1.7342,                 1.6442,                0.00934,                0.00934,                0.00934
                      7,                 1.3147,                 1.9179,                 1.5474,                0.54376,                0.47228,                 0.4874,                0.29174,                 1.3604,                 1.6596,                 1.6039,               0.009208,               0.009208,               0.009208
                      8,                 1.2886,                 1.8521,                 1.5319,                0.61772,                0.49102,                 0.5305,                0.32198,                 1.3715,                 1.5673,                 1.6029,               0.009076,               0.009076,               0.009076
                      9,                 1.2786,                 1.7977,                 1.5223,                0.61591,                0.51011,                0.54154,                0.33788,                 1.3208,                 1.5636,                 1.5767,               0.008944,               0.008944,               0.008944
                     10,                 1.2561,                 1.7352,                 1.5053,                 0.6238,                0.52726,                 0.5628,                0.34946,                  1.324,                  1.483,                 1.5729,               0.008812,               0.008812,               0.008812
                     11,                 1.2413,                 1.6922,                 1.4956,                0.63645,                0.53296,                0.57779,                0.36004,                 1.2888,                 1.4551,                 1.5496,                0.00868,                0.00868,                0.00868
