                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.3013,                 2.0752,                 1.6921,                0.52973,                0.44936,                0.46862,                0.29833,                 1.2934,                 1.7411,                 1.6905,               0.007888,               0.007888,               0.007888
                     18,                 1.2833,                 2.0442,                 1.6775,                0.53496,                0.47641,                0.48577,                0.31019,                 1.2738,                 1.6853,                 1.6632,               0.007756,               0.007756,               0.007756
                     19,                 1.2741,                 2.0087,                 1.6644,                0.51866,                0.47348,                0.48402,                0.30337,                  1.278,                 1.7064,                 1.6606,               0.007624,               0.007624,               0.007624
                     20,                 1.2624,                 1.9923,                 1.6584,                 0.5726,                0.46765,                0.51205,                0.32798,                 1.2542,                 1.6406,                 1.6365,               0.007492,               0.007492,               0.007492
                     21,                 1.2533,                 1.9545,                  1.646,                0.58599,                0.47374,                0.51221,                0.32657,                 1.2516,                 1.6244,                 1.6364,                0.00736,                0.00736,                0.00736
                     22,                 1.2424,                 1.9267,                 1.6333,                0.58552,                0.48979,                0.52805,                  0.343,                 1.2375,                 1.5909,                 1.6209,               0.007228,               0.007228,               0.007228
                     23,                 1.2294,                 1.9022,                 1.6233,                0.58618,                0.50324,                0.53799,                0.35005,                 1.2216,                 1.5632,                 1.6061,               0.007096,               0.007096,               0.007096
                     24,                 1.2218,                 1.8848,                 1.6178,                0.61063,                0.49745,                0.54559,                0.35861,                 1.2085,                 1.5431,                 1.5977,               0.006964,               0.006964,               0.006964
                     25,                 1.2141,                 1.8551,                 1.6067,                0.61688,                0.50617,                0.55681,                0.36465,                 1.2151,                 1.5219,                 1.5978,               0.006832,               0.006832,               0.006832
                     26,                 1.2078,                 1.8304,                 1.6042,                0.61009,                0.51318,                0.56038,                0.37015,                 1.1932,                 1.5038,                 1.5768,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.1941,                 1.8126,                 1.5939,                0.62152,                0.50977,                0.55916,                0.36981,                 1.1957,                 1.4935,                 1.5744,               0.006568,               0.006568,               0.006568
                     28,                 1.1956,                  1.793,                 1.5887,                0.61549,                0.52666,                0.56984,                0.38418,                 1.1727,                 1.4716,                 1.5585,               0.006436,               0.006436,               0.006436
                     29,                 1.1831,                 1.7752,                 1.5798,                0.63303,                0.52852,                 0.5792,                0.38811,                 1.1737,                 1.4445,                 1.5537,               0.006304,               0.006304,               0.006304
                     30,                 1.1983,                 1.7862,                  1.588,                0.63381,                0.53029,                0.58145,                0.39069,                 1.1691,                 1.4416,                  1.545,               0.006172,               0.006172,               0.006172
                     31,                 1.1857,                 1.7662,                  1.581,                0.66401,                0.52165,                0.59072,                 0.3976,                 1.1726,                 1.4184,                  1.548,                0.00604,                0.00604,                0.00604
                     32,                 1.1806,                  1.755,                 1.5733,                0.63633,                0.53521,                0.59013,                0.40082,                 1.1558,                 1.4146,                 1.5357,               0.005908,               0.005908,               0.005908
                     33,                 1.1725,                 1.7425,                 1.5661,                0.65315,                0.54072,                0.60046,                0.40602,                 1.1468,                 1.3949,                 1.5259,               0.005776,               0.005776,               0.005776
                     34,                 1.1695,                 1.7268,                 1.5613,                0.65777,                0.54335,                0.60504,                0.41187,                 1.1467,                 1.3824,                 1.5204,               0.005644,               0.005644,               0.005644
                     35,                 1.1638,                 1.7055,                 1.5552,                0.65452,                0.55397,                0.61126,                0.41512,                 1.1367,                 1.3723,                 1.5149,               0.005512,               0.005512,               0.005512
                     36,                 1.1589,                    1.7,                 1.5483,                0.65922,                0.55869,                0.61238,                0.41839,                 1.1336,                 1.3584,                 1.5068,                0.00538,                0.00538,                0.00538
                     37,                 1.1562,                 1.6765,                 1.5425,                0.68298,                0.55462,                0.62077,                0.42624,                 1.1282,                 1.3415,                 1.5037,               0.005248,               0.005248,               0.005248
                     38,                 1.1497,                 1.6622,                 1.5408,                0.67078,                0.56252,                0.62563,                0.42786,                 1.1222,                 1.3327,                 1.4998,               0.005116,               0.005116,               0.005116
                     39,                 1.1459,                 1.6509,                 1.5392,                0.68355,                0.55682,                0.62501,                0.43059,                 1.1185,                 1.3257,                 1.4951,               0.004984,               0.004984,               0.004984
                     40,                 1.1353,                 1.6407,                 1.5296,                0.67206,                0.56832,                0.63229,                0.43529,                 1.1135,                 1.3143,                 1.4884,               0.004852,               0.004852,               0.004852
                     41,                 1.1347,                 1.6295,                  1.526,                0.69892,                 0.5628,                0.63481,                0.43598,                 1.1156,                 1.3084,                 1.4879,                0.00472,                0.00472,                0.00472
                     42,                 1.1321,                 1.6082,                 1.5235,                0.68937,                0.56443,                0.63502,                0.43854,                 1.1084,                 1.3027,                 1.4817,               0.004588,               0.004588,               0.004588
                     43,                 1.1228,                 1.6072,                 1.5146,                0.71366,                0.55503,                0.63844,                0.44203,                 1.1031,                  1.295,                  1.477,               0.004456,               0.004456,               0.004456
                     44,                 1.1189,                  1.588,                 1.5121,                 0.6783,                0.58261,                0.64213,                0.44439,                    1.1,                 1.2855,                 1.4724,               0.004324,               0.004324,               0.004324
                     45,                 1.1127,                   1.58,                 1.5051,                0.70204,                0.57141,                0.64321,                0.44598,                 1.0981,                 1.2773,                 1.4689,               0.004192,               0.004192,               0.004192
                     46,                 1.1145,                 1.5748,                 1.5051,                0.69894,                0.57103,                0.64368,                0.44825,                 1.0951,                 1.2717,                  1.466,                0.00406,                0.00406,                0.00406
                     47,                 1.1041,                 1.5496,                 1.4964,                0.70905,                0.56983,                0.64707,                0.45078,                 1.0907,                 1.2646,                 1.4623,               0.003928,               0.003928,               0.003928
                     48,                 1.0968,                 1.5363,                 1.4895,                0.68931,                0.58686,                0.65106,                0.45363,                 1.0869,                 1.2529,                 1.4567,               0.003796,               0.003796,               0.003796
                     49,                 1.1002,                 1.5355,                 1.4912,                0.70599,                0.58557,                0.65381,                0.45678,                 1.0869,                 1.2463,                 1.4567,               0.003664,               0.003664,               0.003664
                     50,                 1.0983,                 1.5283,                 1.4861,                0.69272,                0.59293,                 0.6547,                0.45847,                 1.0843,                 1.2429,                 1.4541,               0.003532,               0.003532,               0.003532
                     51,                 1.0938,                  1.508,                 1.4814,                0.69663,                0.59705,                0.65699,                0.45968,                 1.0831,                 1.2363,                 1.4515,                 0.0034,                 0.0034,                 0.0034
                     52,                 1.0818,                 1.4876,                 1.4729,                0.71318,                0.58527,                0.65836,                0.46165,                 1.0813,                 1.2302,                 1.4486,               0.003268,               0.003268,               0.003268
                     53,                 1.0772,                 1.4835,                 1.4697,                0.72094,                0.58124,                0.66015,                0.46399,                 1.0772,                 1.2253,                 1.4454,               0.003136,               0.003136,               0.003136
                     54,                 1.0773,                 1.4778,                 1.4694,                0.70276,                0.59595,                0.66222,                0.46684,                 1.0748,                 1.2186,                 1.4426,               0.003004,               0.003004,               0.003004
                     55,                 1.0738,                 1.4735,                 1.4672,                0.70584,                0.59891,                0.66354,                0.46758,                  1.072,                 1.2164,                 1.4393,               0.002872,               0.002872,               0.002872
                     56,                  1.072,                 1.4517,                 1.4624,                0.71549,                0.59837,                0.66618,                0.47035,                  1.071,                 1.2114,                 1.4376,                0.00274,                0.00274,                0.00274
                     57,                 1.0698,                 1.4463,                 1.4637,                0.72436,                0.59705,                0.66762,                0.47117,                   1.07,                 1.2078,                 1.4372,               0.002608,               0.002608,               0.002608
                     58,                 1.0598,                 1.4361,                 1.4563,                0.71147,                0.60534,                0.66896,                0.47268,                 1.0696,                  1.204,                 1.4367,               0.002476,               0.002476,               0.002476
                     59,                  1.057,                 1.4226,                 1.4524,                 0.7242,                0.59631,                0.67061,                0.47391,                 1.0697,                 1.1999,                 1.4358,               0.002344,               0.002344,               0.002344
                     60,                 1.0592,                 1.4117,                 1.4472,                0.72245,                0.60281,                0.67278,                0.47581,                 1.0692,                 1.1956,                 1.4345,               0.002212,               0.002212,               0.002212
                     61,                 1.0465,                 1.4112,                 1.4442,                0.72489,                0.60077,                0.67415,                0.47618,                 1.0694,                 1.1931,                 1.4346,                0.00208,                0.00208,                0.00208
                     62,                 1.0476,                 1.4001,                 1.4462,                0.72412,                0.60166,                0.67381,                0.47585,                  1.069,                 1.1915,                  1.434,               0.001948,               0.001948,               0.001948
                     63,                  1.045,                 1.3942,                 1.4407,                0.72511,                0.59919,                0.67459,                0.47712,                  1.068,                 1.1891,                 1.4332,               0.001816,               0.001816,               0.001816
                     64,                 1.0371,                 1.3846,                 1.4349,                0.72236,                0.60359,                0.67506,                0.47801,                 1.0674,                 1.1868,                 1.4325,               0.001684,               0.001684,               0.001684
                     65,                 1.0325,                 1.3639,                 1.4335,                0.73123,                0.59953,                0.67588,                0.47849,                  1.067,                 1.1853,                 1.4323,               0.001552,               0.001552,               0.001552
                     66,                 1.0017,                 1.1623,                 1.4159,                0.72801,                0.60394,                0.67659,                0.47895,                 1.0656,                 1.1824,                 1.4312,                0.00142,                0.00142,                0.00142
                     67,                0.98681,                 1.1277,                 1.4024,                0.73497,                0.60092,                0.67757,                0.48002,                 1.0637,                 1.1799,                 1.4294,               0.001288,               0.001288,               0.001288
                     68,                0.98232,                 1.1088,                 1.3999,                0.74012,                0.60008,                0.67855,                0.48099,                 1.0628,                 1.1769,                 1.4287,               0.001156,               0.001156,               0.001156
                     69,                0.97446,                 1.0962,                 1.3936,                 0.7434,                0.59928,                0.67947,                0.48157,                 1.0615,                 1.1747,                 1.4276,               0.001024,               0.001024,               0.001024
                     70,                0.96943,                 1.0862,                   1.39,                0.74589,                0.59781,                0.67954,                0.48248,                 1.0606,                  1.173,                 1.4269,               0.000892,               0.000892,               0.000892
                     71,                0.95819,                  1.073,                  1.381,                0.74853,                0.59735,                0.68006,                 0.4827,                 1.0596,                 1.1718,                 1.4259,                0.00076,                0.00076,                0.00076
                     72,                0.95697,                 1.0598,                 1.3773,                0.75036,                0.59673,                0.68059,                0.48323,                  1.059,                 1.1704,                 1.4253,               0.000628,               0.000628,               0.000628
                     73,                0.94938,                 1.0509,                 1.3699,                0.74333,                0.60104,                0.68088,                0.48313,                 1.0586,                 1.1692,                 1.4249,               0.000496,               0.000496,               0.000496
                     74,                0.94078,                  1.035,                 1.3652,                0.75092,                0.59682,                0.68116,                0.48325,                 1.0584,                 1.1682,                 1.4248,               0.000364,               0.000364,               0.000364
                     75,                0.93793,                 1.0341,                 1.3638,                0.74727,                0.59815,                0.68101,                0.48355,                 1.0582,                 1.1673,                 1.4246,               0.000232,               0.000232,               0.000232
