                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.97769,                 3.4354,                 1.2725,                0.28048,                0.20867,                0.14069,                0.09435,                 1.0437,                 2.5781,                 1.2792,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.1055,                 2.9857,                  1.355,                0.22563,                0.17688,                0.10833,                0.06668,                 1.2234,                 2.8289,                 1.4616,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.2395,                  3.103,                 1.4633,                0.15112,                0.12163,                0.04791,                0.02601,                 1.5101,                 3.2282,                 1.7326,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.3263,                 3.1356,                 1.5419,                0.16091,                0.14559,                0.07504,                0.04323,                  1.388,                  2.939,                 1.6475,               0.009604,               0.009604,               0.009604
                      5,                 1.2869,                 3.0038,                 1.5124,                0.21706,                0.15135,                0.09446,                 0.0558,                 1.3731,                 2.8867,                 1.6138,               0.009472,               0.009472,               0.009472
                      6,                 1.2535,                 2.8862,                 1.4806,                0.21603,                0.15031,                0.08981,                0.05325,                   1.35,                 2.8716,                 1.6092,                0.00934,                0.00934,                0.00934
                      7,                  1.223,                 2.8078,                 1.4574,                0.25395,                0.19773,                0.12632,                0.07897,                  1.231,                  2.609,                 1.4587,               0.009208,               0.009208,               0.009208
                      8,                 1.2001,                 2.7568,                 1.4441,                0.26851,                 0.2007,                  0.132,                0.08367,                 1.2136,                 2.5707,                 1.4524,               0.009076,               0.009076,               0.009076
                      9,                 1.1784,                 2.7023,                 1.4295,                0.27902,                0.20757,                0.13552,                0.08603,                 1.1842,                 2.5592,                 1.4453,               0.008944,               0.008944,               0.008944
                     10,                 1.1677,                 2.6825,                 1.4199,                  0.294,                0.22143,                0.14436,                0.09456,                 1.1565,                 2.4794,                 1.4016,               0.008812,               0.008812,               0.008812
                     11,                 1.1535,                 2.6342,                 1.4079,                0.29681,                0.22583,                0.14925,                0.09679,                 1.1384,                 2.4499,                 1.3923,                0.00868,                0.00868,                0.00868
                     12,                 1.1327,                 2.6002,                 1.3954,                0.29888,                0.22923,                 0.1527,                0.09989,                 1.1356,                 2.4191,                 1.3766,               0.008548,               0.008548,               0.008548
                     13,                 1.1234,                 2.5827,                 1.3888,                0.31129,                0.23254,                0.15585,                0.10356,                 1.1226,                 2.4116,                 1.3722,               0.008416,               0.008416,               0.008416
                     14,                 1.1119,                  2.558,                 1.3772,                0.29253,                0.23577,                0.15696,                0.10539,                 1.0967,                 2.3816,                  1.352,               0.008284,               0.008284,               0.008284
                     15,                 1.1009,                 2.5528,                 1.3706,                0.31177,                0.24657,                0.16738,                0.11287,                 1.0851,                 2.3521,                  1.347,               0.008152,               0.008152,               0.008152
                     16,                 1.0894,                 2.5213,                 1.3615,                0.29797,                0.24346,                 0.1617,                0.10881,                 1.0806,                 2.3605,                 1.3403,                0.00802,                0.00802,                0.00802
                     17,                 1.0818,                 2.5086,                 1.3554,                0.31668,                0.24698,                0.16781,                0.11493,                 1.0703,                 2.3226,                 1.3262,               0.007888,               0.007888,               0.007888
                     18,                 1.0741,                 2.4965,                 1.3476,                0.32853,                 0.2531,                 0.1727,                0.11899,                 1.0599,                 2.3021,                 1.3198,               0.007756,               0.007756,               0.007756
