                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0952,                 2.6953,                 1.3604,                0.59426,                 0.5369,                0.55661,                0.35115,                  1.189,                 1.5664,                 1.4443,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.2091,                 2.0577,                 1.4388,                0.53704,                0.44255,                0.44721,                0.26715,                 1.3372,                 1.8118,                 1.5768,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.3428,                 2.2734,                 1.5474,                0.36071,                0.32149,                0.26242,                0.13883,                 1.5539,                  2.294,                 1.7676,              0.0097323,              0.0097323,              0.0097323
                      4,                  1.424,                 2.3381,                  1.612,                0.45605,                0.34057,                0.32222,                0.17637,                 1.5244,                   2.14,                 1.7892,               0.009604,               0.009604,               0.009604
                      5,                 1.3811,                 2.1537,                  1.595,                0.44226,                0.44849,                0.41015,                0.23397,                 1.4363,                  1.883,                 1.6854,               0.009472,               0.009472,               0.009472
                      6,                 1.3496,                 2.0188,                 1.5667,                0.55072,                0.44814,                0.45257,                0.26369,                 1.4006,                 1.7741,                 1.6587,                0.00934,                0.00934,                0.00934
                      7,                 1.3139,                 1.8951,                  1.538,                 0.5976,                0.47578,                0.50709,                0.30534,                 1.3512,                 1.6181,                 1.5989,               0.009208,               0.009208,               0.009208
                      8,                 1.2855,                 1.8369,                 1.5251,                 0.5606,                0.48354,                 0.4965,                0.30192,                  1.359,                 1.6256,                 1.6126,               0.009076,               0.009076,               0.009076
                      9,                  1.276,                  1.784,                 1.5146,                 0.6259,                0.51805,                0.54896,                0.34065,                 1.2984,                 1.5246,                 1.5668,               0.008944,               0.008944,               0.008944
                     10,                 1.2624,                 1.7444,                 1.5093,                0.60527,                0.53263,                0.55521,                0.34573,                 1.2934,                 1.4871,                 1.5585,               0.008812,               0.008812,               0.008812
                     11,                 1.2413,                 1.6856,                 1.4883,                0.64232,                0.53256,                0.58159,                 0.3661,                 1.2685,                 1.4113,                 1.5395,                0.00868,                0.00868,                0.00868
                     12,                 1.2347,                 1.6487,                 1.4879,                0.64634,                0.53152,                0.58175,                0.36953,                 1.2632,                 1.4199,                 1.5374,               0.008548,               0.008548,               0.008548
                     13,                 1.2174,                 1.6163,                 1.4735,                0.65202,                0.57307,                0.60861,                 0.3892,                 1.2335,                 1.3263,                 1.5062,               0.008416,               0.008416,               0.008416
                     14,                 1.2071,                 1.5732,                 1.4622,                 0.6538,                 0.5694,                0.61282,                 0.3982,                 1.2205,                 1.3278,                 1.4893,               0.008284,               0.008284,               0.008284
                     15,                 1.2118,                 1.5698,                 1.4627,                 0.6883,                0.55199,                0.60687,                0.39346,                 1.2277,                 1.3097,                 1.4923,               0.008152,               0.008152,               0.008152
                     16,                 1.1869,                 1.5347,                 1.4515,                0.66814,                0.58218,                0.62165,                0.40677,                 1.2041,                 1.2636,                 1.4711,                0.00802,                0.00802,                0.00802
                     17,                 1.1855,                  1.514,                 1.4454,                0.68201,                0.59009,                0.64587,                 0.4185,                 1.2046,                  1.252,                 1.4726,               0.007888,               0.007888,               0.007888
                     18,                 1.1726,                 1.4881,                 1.4428,                0.69024,                0.59318,                0.64209,                0.42075,                 1.1845,                 1.2414,                 1.4612,               0.007756,               0.007756,               0.007756
                     19,                 1.1571,                 1.4723,                 1.4292,                0.69728,                0.59887,                0.65053,                0.43069,                 1.1829,                 1.2033,                 1.4569,               0.007624,               0.007624,               0.007624
                     20,                 1.1595,                 1.4519,                 1.4326,                0.69972,                0.61837,                0.67051,                0.44474,                  1.163,                 1.1745,                 1.4404,               0.007492,               0.007492,               0.007492
                     21,                  1.148,                 1.4246,                 1.4229,                0.70521,                0.61205,                0.66595,                0.44276,                 1.1578,                 1.1735,                 1.4457,                0.00736,                0.00736,                0.00736
                     22,                 1.1448,                 1.4012,                 1.4143,                0.72873,                0.61133,                0.67861,                0.45275,                  1.161,                 1.1346,                 1.4431,               0.007228,               0.007228,               0.007228
                     23,                 1.1379,                 1.4012,                  1.417,                0.71255,                 0.6155,                0.67715,                0.45247,                  1.151,                 1.1429,                 1.4401,               0.007096,               0.007096,               0.007096
                     24,                 1.1296,                 1.3707,                 1.4059,                 0.7097,                0.62485,                0.67889,                0.45876,                 1.1439,                 1.1261,                 1.4243,               0.006964,               0.006964,               0.006964
                     25,                 1.1274,                 1.3765,                 1.4046,                0.73031,                 0.6196,                0.68459,                0.46064,                 1.1341,                 1.1165,                 1.4213,               0.006832,               0.006832,               0.006832
