                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0929,                 2.6865,                 1.3556,                0.61383,                0.55649,                0.57414,                0.36362,                 1.1782,                 1.5313,                  1.433,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.2145,                 2.0796,                 1.4475,                0.50404,                0.45506,                0.45313,                0.26388,                 1.4048,                 1.8311,                 1.6232,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.3345,                 2.2729,                 1.5464,                0.33396,                0.30746,                0.24967,                0.13095,                 1.6036,                 2.4046,                 1.8754,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.4171,                 2.3424,                   1.61,                0.38619,                0.34628,                0.29955,                0.16219,                 1.5338,                 2.1615,                 1.7631,               0.009604,               0.009604,               0.009604
                      5,                 1.3815,                 2.1544,                 1.5899,                0.51226,                0.42311,                0.42459,                0.24049,                 1.4572,                 1.9071,                 1.7101,               0.009472,               0.009472,               0.009472
                      6,                 1.3404,                 2.0081,                  1.558,                0.54885,                0.44773,                0.46059,                0.27046,                  1.394,                 1.7216,                 1.6493,                0.00934,                0.00934,                0.00934
                      7,                 1.3102,                 1.9024,                 1.5358,                0.59547,                0.48709,                0.51878,                0.31083,                   1.37,                 1.6473,                 1.6175,               0.009208,               0.009208,               0.009208
                      8,                 1.2951,                 1.8368,                 1.5337,                0.57751,                0.50605,                0.52289,                0.31068,                 1.3331,                  1.569,                 1.5761,               0.009076,               0.009076,               0.009076
                      9,                 1.2679,                 1.7838,                 1.5143,                0.58776,                0.53468,                0.54181,                0.33095,                 1.3323,                 1.4885,                 1.5809,               0.008944,               0.008944,               0.008944
                     10,                 1.2592,                 1.7317,                 1.5034,                0.61822,                0.54339,                0.57185,                0.35479,                 1.2959,                 1.4564,                 1.5608,               0.008812,               0.008812,               0.008812
                     11,                 1.2412,                 1.6837,                 1.4922,                0.64192,                0.54888,                 0.5845,                0.36639,                 1.2729,                  1.403,                 1.5452,                0.00868,                0.00868,                0.00868
                     12,                 1.2319,                 1.6483,                 1.4854,                0.64225,                0.55998,                0.60362,                0.38287,                 1.2555,                 1.3668,                 1.5194,               0.008548,               0.008548,               0.008548
                     13,                 1.2194,                 1.6229,                 1.4781,                 0.6458,                0.56115,                0.60591,                0.38422,                 1.2724,                 1.3503,                  1.527,               0.008416,               0.008416,               0.008416
                     14,                 1.2054,                 1.5948,                 1.4704,                 0.6293,                0.57646,                0.59679,                0.38159,                 1.2309,                 1.3377,                 1.5004,               0.008284,               0.008284,               0.008284
                     15,                 1.1928,                 1.5658,                 1.4566,                0.66161,                0.58269,                0.61715,                0.39471,                 1.2311,                 1.2924,                 1.4967,               0.008152,               0.008152,               0.008152
                     16,                 1.1795,                 1.5418,                 1.4475,                0.67388,                 0.5986,                0.63594,                0.41181,                 1.2267,                   1.26,                 1.4918,                0.00802,                0.00802,                0.00802
                     17,                 1.1819,                 1.5082,                  1.444,                0.67946,                0.58778,                 0.6268,                 0.4081,                 1.2072,                 1.2667,                 1.4722,               0.007888,               0.007888,               0.007888
                     18,                 1.1725,                 1.5009,                 1.4384,                 0.6801,                0.60494,                0.64514,                0.42141,                 1.2011,                 1.2164,                 1.4606,               0.007756,               0.007756,               0.007756
                     19,                 1.1651,                 1.4779,                 1.4338,                 0.7019,                0.60191,                0.65222,                0.42817,                 1.1962,                 1.1982,                 1.4602,               0.007624,               0.007624,               0.007624
                     20,                 1.1532,                 1.4462,                 1.4258,                0.70858,                0.59786,                0.65811,                0.43301,                 1.1869,                 1.1833,                 1.4588,               0.007492,               0.007492,               0.007492
                     21,                 1.1473,                 1.4304,                 1.4217,                0.71478,                0.60253,                0.66261,                 0.4358,                 1.1757,                  1.165,                 1.4527,                0.00736,                0.00736,                0.00736
                     22,                 1.1373,                 1.4209,                 1.4156,                0.70619,                0.62582,                0.67196,                0.44136,                 1.1741,                 1.1429,                 1.4466,               0.007228,               0.007228,               0.007228
                     23,                 1.1302,                 1.3975,                 1.4111,                0.69365,                 0.6305,                0.67608,                0.45123,                 1.1654,                  1.134,                 1.4435,               0.007096,               0.007096,               0.007096
                     24,                 1.1306,                 1.3853,                 1.4111,                0.71399,                0.62261,                0.67729,                 0.4513,                 1.1588,                 1.1268,                  1.432,               0.006964,               0.006964,               0.006964
                     25,                 1.1207,                 1.3736,                 1.4043,                0.72447,                0.62775,                  0.681,                0.45632,                 1.1483,                 1.1151,                 1.4292,               0.006832,               0.006832,               0.006832
                     26,                 1.1213,                 1.3615,                 1.4043,                0.72322,                0.64287,                0.69094,                0.46543,                 1.1338,                 1.0943,                  1.417,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.1121,                 1.3541,                 1.4013,                0.72239,                0.63529,                0.68803,                0.46481,                 1.1296,                 1.0923,                   1.41,               0.006568,               0.006568,               0.006568
