                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2602,                 2.7948,                 1.4932,                0.55594,                 0.5116,                0.50099,                0.28005,                 1.4206,                  1.661,                 1.6657,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.3676,                 2.1705,                 1.5645,                0.49546,                0.42559,                0.40866,                0.21284,                  1.548,                 1.8865,                 1.7613,              0.0065749,              0.0065749,              0.0065749
                      3,                  1.492,                 2.3743,                  1.662,                0.33169,                0.31065,                0.24612,                0.11648,                 1.7776,                 2.4154,                 2.0236,              0.0097323,              0.0097323,              0.0097323
                      4,                  1.554,                 2.4405,                 1.7246,                0.42356,                0.36974,                 0.3333,                0.15905,                 1.7076,                 2.1115,                 1.9025,               0.009604,               0.009604,               0.009604
                      5,                 1.5271,                 2.2674,                 1.7177,                0.47206,                0.37051,                0.35339,                0.18274,                  1.676,                 2.0925,                 1.9056,               0.009472,               0.009472,               0.009472
                      6,                 1.5036,                 2.1183,                 1.6952,                 0.5142,                 0.4341,                0.41838,                0.21792,                 1.6207,                 1.8489,                 1.8465,                0.00934,                0.00934,                0.00934
                      7,                 1.4719,                 2.0417,                 1.6741,                0.54653,                0.44155,                0.45095,                 0.2413,                 1.5957,                 1.7898,                 1.8159,               0.009208,               0.009208,               0.009208
                      8,                 1.4587,                 1.9688,                 1.6631,                0.54159,                   0.47,                0.46989,                 0.2527,                 1.5505,                  1.712,                 1.7993,               0.009076,               0.009076,               0.009076
                      9,                 1.4321,                 1.9038,                 1.6428,                0.57532,                 0.4775,                0.48466,                0.26356,                 1.5555,                 1.6575,                 1.7825,               0.008944,               0.008944,               0.008944
                     10,                 1.4185,                 1.8497,                 1.6319,                0.59871,                0.48562,                0.50037,                0.27518,                 1.5552,                 1.6398,                 1.7984,               0.008812,               0.008812,               0.008812
                     11,                 1.4102,                 1.8206,                 1.6267,                0.60924,                0.50732,                0.51739,                 0.2847,                 1.5239,                 1.5461,                 1.7629,                0.00868,                0.00868,                0.00868
                     12,                  1.403,                 1.7869,                 1.6228,                0.60867,                0.51376,                0.53918,                0.29948,                 1.4968,                 1.5128,                 1.7395,               0.008548,               0.008548,               0.008548
                     13,                 1.3917,                 1.7381,                   1.61,                0.62238,                0.52693,                0.54789,                0.31144,                 1.4823,                 1.4417,                 1.7221,               0.008416,               0.008416,               0.008416
                     14,                 1.3789,                 1.7184,                 1.6027,                0.62679,                0.52496,                0.54885,                0.30527,                 1.4906,                 1.4538,                 1.7288,               0.008284,               0.008284,               0.008284
                     15,                   1.37,                 1.6887,                 1.5959,                0.62886,                0.53953,                0.56308,                0.31793,                 1.4557,                 1.4202,                 1.7128,               0.008152,               0.008152,               0.008152
                     16,                 1.3621,                 1.6635,                 1.5889,                0.61919,                0.55052,                0.55756,                0.32002,                   1.45,                 1.3978,                 1.6964,                0.00802,                0.00802,                0.00802
                     17,                 1.3492,                 1.6379,                 1.5824,                0.68197,                0.54404,                 0.5847,                0.33889,                 1.4368,                 1.3658,                 1.6945,               0.007888,               0.007888,               0.007888
                     18,                 1.3461,                 1.6261,                 1.5806,                0.65916,                0.55317,                0.57829,                0.33378,                 1.4431,                 1.3652,                  1.697,               0.007756,               0.007756,               0.007756
                     19,                 1.3287,                 1.6017,                 1.5691,                 0.6648,                0.56523,                0.58944,                0.34364,                 1.4219,                 1.3302,                 1.6737,               0.007624,               0.007624,               0.007624
                     20,                 1.3223,                  1.576,                 1.5613,                0.66901,                0.56174,                0.59289,                0.34503,                 1.4137,                 1.3086,                  1.671,               0.007492,               0.007492,               0.007492
                     21,                 1.3167,                 1.5554,                 1.5547,                 0.6702,                0.57841,                0.60136,                0.35347,                  1.403,                 1.2884,                 1.6584,                0.00736,                0.00736,                0.00736
                     22,                  1.319,                 1.5371,                 1.5534,                0.67661,                0.56323,                0.59445,                0.35214,                 1.4003,                 1.2875,                  1.655,               0.007228,               0.007228,               0.007228
                     23,                 1.3101,                 1.5264,                  1.549,                0.67036,                0.58005,                0.60356,                 0.3559,                 1.3935,                 1.2564,                 1.6499,               0.007096,               0.007096,               0.007096
                     24,                 1.3024,                 1.5105,                 1.5456,                0.68278,                0.58965,                0.61416,                0.36232,                 1.3843,                 1.2507,                 1.6483,               0.006964,               0.006964,               0.006964
                     25,                 1.3029,                 1.4951,                 1.5449,                0.68739,                0.59011,                0.61816,                0.36868,                 1.3777,                 1.2337,                 1.6455,               0.006832,               0.006832,               0.006832
                     26,                  1.293,                 1.4724,                 1.5396,                0.69421,                0.59314,                0.62389,                0.36793,                   1.38,                 1.2107,                 1.6429,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.2886,                 1.4785,                 1.5397,                0.67791,                0.61051,                0.62725,                0.37292,                 1.3823,                 1.2111,                 1.6422,               0.006568,               0.006568,               0.006568
                     28,                 1.2842,                 1.4595,                  1.535,                0.70349,                0.59729,                0.63202,                0.37604,                 1.3714,                 1.1918,                 1.6347,               0.006436,               0.006436,               0.006436
                     29,                 1.2791,                 1.4462,                 1.5304,                 0.6893,                0.61274,                0.63426,                0.37815,                 1.3705,                 1.1789,                  1.629,               0.006304,               0.006304,               0.006304
                     30,                 1.2687,                 1.4327,                 1.5253,                0.72519,                0.60644,                0.64964,                0.38805,                  1.359,                 1.1727,                 1.6178,               0.006172,               0.006172,               0.006172
                     31,                 1.2661,                 1.4208,                   1.52,                0.71981,                0.61312,                0.64307,                0.38602,                 1.3564,                 1.1586,                 1.6209,                0.00604,                0.00604,                0.00604
                     32,                 1.2674,                 1.4072,                  1.523,                0.70512,                0.61068,                0.64205,                0.38731,                 1.3545,                 1.1603,                  1.621,               0.005908,               0.005908,               0.005908
                     33,                 1.2599,                 1.3926,                 1.5194,                0.71346,                0.61404,                0.64447,                0.38975,                 1.3525,                 1.1479,                 1.6139,               0.005776,               0.005776,               0.005776
                     34,                 1.2575,                 1.3863,                 1.5146,                0.70484,                0.62447,                0.64724,                0.39096,                 1.3501,                 1.1423,                 1.6145,               0.005644,               0.005644,               0.005644
                     35,                 1.2524,                 1.3675,                  1.507,                0.72648,                 0.6126,                 0.6514,                0.39468,                 1.3483,                 1.1292,                 1.6105,               0.005512,               0.005512,               0.005512
                     36,                 1.2416,                 1.3535,                 1.5049,                0.71738,                0.62266,                0.65213,                0.39184,                 1.3469,                 1.1201,                 1.6135,                0.00538,                0.00538,                0.00538
                     37,                   1.24,                 1.3483,                 1.5004,                0.71394,                0.62688,                0.65641,                0.39449,                 1.3436,                 1.1176,                 1.6102,               0.005248,               0.005248,               0.005248
                     38,                 1.2284,                 1.3402,                 1.4932,                0.72147,                 0.6255,                0.65743,                0.39785,                 1.3343,                 1.1081,                 1.6026,               0.005116,               0.005116,               0.005116
                     39,                  1.228,                 1.3298,                 1.4946,                0.72005,                0.62248,                0.65342,                0.39668,                 1.3322,                 1.1076,                 1.6049,               0.004984,               0.004984,               0.004984
