                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                0.98342,                 1.2266,                 1.2799,                0.76831,                0.66762,                0.74387,                0.54362,                0.97049,                  0.993,                 1.2341,               0.006172,               0.006172,               0.006172
                     31,                0.98598,                 1.2266,                 1.2781,                0.76389,                0.67352,                0.74679,                0.54228,                0.96792,                0.98393,                  1.228,                0.00604,                0.00604,                0.00604
                     32,                0.97994,                 1.2099,                 1.2742,                0.76707,                0.67411,                 0.7508,                0.54932,                0.96236,                0.97368,                 1.2297,               0.005908,               0.005908,               0.005908
                     33,                0.97519,                 1.1931,                 1.2716,                0.77918,                0.67207,                0.75379,                0.55296,                0.95866,                0.96494,                 1.2257,               0.005776,               0.005776,               0.005776
                     34,                0.96512,                 1.1764,                 1.2645,                0.76257,                0.68331,                0.75551,                0.55489,                0.95302,                0.95895,                 1.2223,               0.005644,               0.005644,               0.005644
                     35,                0.95907,                 1.1631,                 1.2591,                0.76617,                0.68092,                0.75881,                0.56002,                0.95075,                0.94351,                 1.2185,               0.005512,               0.005512,               0.005512
                     36,                0.95882,                 1.1614,                  1.262,                0.76446,                 0.6815,                0.75767,                0.55923,                0.95279,                0.95009,                 1.2201,                0.00538,                0.00538,                0.00538
                     37,                0.95118,                 1.1562,                 1.2557,                 0.7675,                0.68781,                0.76072,                0.56267,                0.94891,                0.93822,                 1.2162,               0.005248,               0.005248,               0.005248
                     38,                0.94994,                 1.1367,                 1.2506,                0.77154,                0.68618,                0.76141,                0.56292,                0.94385,                0.93185,                 1.2106,               0.005116,               0.005116,               0.005116
                     39,                0.94988,                  1.135,                 1.2536,                0.76889,                0.69084,                0.76281,                0.56656,                0.93893,                0.93108,                 1.2091,               0.004984,               0.004984,               0.004984
                     40,                0.93872,                 1.1193,                 1.2464,                0.76276,                0.69889,                0.76507,                0.56913,                0.93828,                0.92253,                 1.2063,               0.004852,               0.004852,               0.004852
                     41,                0.93507,                 1.1107,                 1.2421,                0.78524,                0.69323,                0.76774,                0.57134,                0.93634,                0.91615,                 1.2042,                0.00472,                0.00472,                0.00472
                     42,                0.93831,                 1.1016,                  1.241,                0.79165,                0.68713,                0.76837,                0.57179,                 0.9342,                0.91329,                 1.2033,               0.004588,               0.004588,               0.004588
                     43,                0.92883,                 1.0951,                 1.2386,                0.79224,                0.68149,                0.76971,                0.57373,                0.92995,                0.91322,                 1.1999,               0.004456,               0.004456,               0.004456
                     44,                0.92854,                 1.0898,                 1.2388,                0.78801,                0.69296,                0.77083,                0.57455,                0.92536,                 0.9065,                 1.1973,               0.004324,               0.004324,               0.004324
                     45,                0.92577,                 1.0824,                 1.2347,                 0.7803,                 0.7022,                0.77425,                0.57827,                0.92618,                0.89917,                 1.2007,               0.004192,               0.004192,               0.004192
                     46,                0.91751,                 1.0748,                 1.2284,                0.77649,                0.70287,                0.77437,                0.57735,                0.92753,                0.89723,                 1.1979,                0.00406,                0.00406,                0.00406
                     47,                0.91094,                 1.0552,                 1.2251,                0.78504,                0.70173,                0.77672,                0.57929,                0.92487,                0.89672,                 1.1955,               0.003928,               0.003928,               0.003928
                     48,                0.91164,                 1.0522,                 1.2243,                0.78977,                0.70177,                0.77715,                0.57894,                0.92138,                0.89144,                  1.191,               0.003796,               0.003796,               0.003796
                     49,                0.90493,                 1.0395,                 1.2174,                0.79308,                0.69223,                0.77613,                0.58111,                0.91883,                0.89232,                 1.1902,               0.003664,               0.003664,               0.003664
                     50,                0.89675,                 1.0333,                 1.2159,                0.79513,                0.69725,                0.77959,                0.58269,                 0.9172,                0.88574,                 1.1891,               0.003532,               0.003532,               0.003532
                     51,                0.89237,                 1.0256,                  1.213,                0.79609,                0.69711,                0.77972,                0.58382,                0.91633,                0.88251,                 1.1879,                 0.0034,                 0.0034,                 0.0034
                     52,                0.89318,                 1.0132,                 1.2133,                0.79124,                0.70435,                0.78052,                0.58403,                0.91669,                0.88027,                  1.188,               0.003268,               0.003268,               0.003268
                     53,                0.88224,                0.99479,                 1.2027,                0.77834,                0.71456,                0.77991,                0.58565,                0.91494,                0.87718,                 1.1861,               0.003136,               0.003136,               0.003136
                     54,                0.88557,                 1.0013,                  1.208,                0.77693,                0.71425,                0.78058,                0.58596,                0.91343,                0.87559,                  1.185,               0.003004,               0.003004,               0.003004
                     55,                 0.8773,                0.98692,                 1.2006,                0.78372,                0.71084,                0.78097,                0.58616,                0.91265,                0.87333,                  1.186,               0.002872,               0.002872,               0.002872
                     56,                0.87978,                0.99115,                 1.2029,                 0.7751,                0.71799,                0.78168,                0.58708,                0.91115,                   0.87,                  1.185,                0.00274,                0.00274,                0.00274
                     57,                0.87368,                 0.9748,                 1.1981,                0.78066,                0.71731,                0.78224,                0.58846,                0.90986,                0.86751,                 1.1839,               0.002608,               0.002608,               0.002608
                     58,                0.87029,                0.96365,                 1.1932,                0.77776,                0.71794,                0.78147,                0.58879,                0.90881,                0.86641,                 1.1836,               0.002476,               0.002476,               0.002476
                     59,                0.86276,                0.95723,                 1.1869,                0.78631,                0.71329,                0.78253,                0.58928,                0.90888,                0.86419,                 1.1837,               0.002344,               0.002344,               0.002344
                     60,                0.85514,                0.94573,                 1.1855,                 0.7842,                0.71606,                0.78251,                0.58846,                0.90839,                0.86245,                 1.1832,               0.002212,               0.002212,               0.002212
                     61,                0.85803,                0.94681,                 1.1852,                0.77991,                0.72077,                0.78375,                0.58883,                0.90799,                0.86145,                  1.183,                0.00208,                0.00208,                0.00208
                     62,                0.85527,                0.93774,                 1.1837,                0.79013,                 0.7139,                0.78461,                0.58986,                 0.9075,                0.86071,                 1.1825,               0.001948,               0.001948,               0.001948
                     63,                0.85137,                0.92418,                 1.1795,                0.79105,                 0.7149,                0.78487,                0.59073,                0.90759,                0.85939,                 1.1829,               0.001816,               0.001816,               0.001816
                     64,                0.84339,                0.91637,                 1.1775,                 0.7891,                0.71553,                 0.7854,                0.59148,                0.90735,                 0.8577,                  1.183,               0.001684,               0.001684,               0.001684
                     65,                0.84549,                0.91911,                 1.1796,                0.79229,                0.71169,                0.78529,                0.59152,                0.90704,                0.85684,                 1.1822,               0.001552,               0.001552,               0.001552
                     66,                0.79833,                0.75106,                 1.1432,                0.77592,                0.72751,                0.78599,                0.59159,                0.90621,                0.85631,                 1.1811,                0.00142,                0.00142,                0.00142
                     67,                0.78562,                0.71615,                 1.1359,                 0.7824,                 0.7218,                0.78578,                0.59212,                 0.9053,                0.85651,                 1.1806,               0.001288,               0.001288,               0.001288
                     68,                0.77271,                0.69638,                 1.1232,                0.78252,                0.72027,                0.78589,                0.59226,                 0.9045,                0.85542,                 1.1799,               0.001156,               0.001156,               0.001156
                     69,                0.76742,                 0.6883,                 1.1218,                 0.7879,                0.71704,                0.78542,                 0.5922,                0.90381,                0.85488,                 1.1796,               0.001024,               0.001024,               0.001024
                     70,                0.76083,                0.67835,                 1.1137,                0.79277,                0.71421,                0.78499,                0.59201,                0.90342,                0.85435,                 1.1789,               0.000892,               0.000892,               0.000892
                     71,                0.75335,                0.66776,                 1.1111,                 0.7945,                0.71355,                0.78521,                 0.5921,                0.90259,                0.85417,                 1.1782,                0.00076,                0.00076,                0.00076
                     72,                0.75087,                0.66149,                 1.1088,                0.78605,                0.71903,                0.78497,                0.59174,                0.90219,                0.85329,                 1.1782,               0.000628,               0.000628,               0.000628
                     73,                0.74708,                0.65333,                 1.1062,                 0.7891,                0.71742,                0.78506,                0.59192,                0.90178,                0.85191,                 1.1783,               0.000496,               0.000496,               0.000496
                     74,                0.73735,                0.64836,                 1.1011,                0.79158,                0.71614,                0.78505,                0.59217,                0.90132,                0.85178,                 1.1783,               0.000364,               0.000364,               0.000364
                     75,                0.73797,                0.63801,                 1.0986,                0.79008,                0.71648,                0.78461,                0.59173,                0.90093,                0.85166,                  1.178,               0.000232,               0.000232,               0.000232
