                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 1.0362,                 1.6597,                 1.3185,                0.65087,                0.54295,                0.55085,                0.39157,                 1.0206,                 1.4146,                 1.2863,               0.007228,               0.007228,               0.007228
                     23,                 1.0269,                 1.6448,                 1.3127,                0.68156,                0.53675,                0.55545,                0.39807,                 1.0009,                 1.3865,                 1.2672,               0.007096,               0.007096,               0.007096
                     24,                 1.0217,                 1.6372,                  1.306,                0.65881,                0.54997,                0.55686,                0.40063,                0.99459,                  1.385,                  1.262,               0.006964,               0.006964,               0.006964
                     25,                 1.0146,                 1.6088,                  1.304,                0.66077,                0.54591,                 0.5575,                0.39997,                0.99872,                 1.3805,                 1.2684,               0.006832,               0.006832,               0.006832
                     26,                 1.0159,                  1.606,                 1.3027,                0.67629,                0.55802,                0.56945,                0.41026,                0.98773,                 1.3599,                 1.2573,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.0151,                 1.5955,                 1.2963,                0.66116,                0.57498,                 0.5704,                0.41475,                0.98167,                  1.339,                 1.2524,               0.006568,               0.006568,               0.006568
                     28,                0.99969,                 1.5811,                 1.2921,                0.66876,                0.56547,                0.57517,                0.41931,                0.97592,                 1.3319,                 1.2405,               0.006436,               0.006436,               0.006436
                     29,                 1.0004,                  1.571,                 1.2925,                0.67944,                0.56294,                0.57332,                0.41901,                0.97156,                 1.3281,                 1.2414,               0.006304,               0.006304,               0.006304
                     30,                0.99631,                 1.5553,                 1.2892,                0.67412,                0.56835,                0.57617,                0.42325,                0.96917,                 1.3202,                 1.2402,               0.006172,               0.006172,               0.006172
                     31,                0.98875,                 1.5423,                 1.2837,                0.68198,                0.57159,                0.58193,                0.42569,                0.96374,                 1.3176,                 1.2366,                0.00604,                0.00604,                0.00604
                     32,                0.98658,                 1.5355,                 1.2833,                0.69271,                 0.5685,                0.58146,                0.42583,                0.95875,                 1.3058,                 1.2318,               0.005908,               0.005908,               0.005908
                     33,                0.97871,                 1.5198,                  1.279,                0.66326,                0.58922,                0.58647,                0.43279,                0.95057,                 1.2958,                 1.2258,               0.005776,               0.005776,               0.005776
                     34,                0.97161,                 1.5064,                 1.2701,                0.69766,                0.57301,                0.59053,                0.43688,                0.94447,                 1.2885,                 1.2169,               0.005644,               0.005644,               0.005644
                     35,                0.97299,                 1.4982,                 1.2692,                0.68903,                0.58882,                0.59238,                0.43837,                   0.94,                   1.28,                 1.2134,               0.005512,               0.005512,               0.005512
                     36,                0.96933,                 1.4916,                 1.2664,                  0.681,                0.58784,                0.59203,                0.43741,                0.94074,                 1.2772,                 1.2134,                0.00538,                0.00538,                0.00538
                     37,                0.96383,                   1.48,                 1.2635,                0.69247,                0.58033,                0.58981,                0.43691,                0.93933,                 1.2729,                 1.2099,               0.005248,               0.005248,               0.005248
                     38,                0.96224,                 1.4695,                  1.262,                0.68224,                0.59297,                0.59614,                0.44052,                0.93592,                 1.2641,                 1.2095,               0.005116,               0.005116,               0.005116
                     39,                0.95187,                 1.4702,                  1.251,                0.67803,                0.59411,                0.59214,                 0.4397,                0.93299,                 1.2598,                 1.2082,               0.004984,               0.004984,               0.004984
                     40,                0.95038,                 1.4684,                 1.2532,                 0.6851,                0.59611,                0.59707,                0.44493,                0.92752,                 1.2505,                  1.205,               0.004852,               0.004852,               0.004852
                     41,                0.93997,                 1.4369,                 1.2467,                0.68206,                0.59642,                0.59846,                0.44581,                0.92767,                 1.2523,                 1.2038,                0.00472,                0.00472,                0.00472
                     42,                 0.9371,                 1.4294,                 1.2448,                0.68632,                0.59498,                0.59806,                0.44661,                0.92546,                  1.248,                 1.2013,               0.004588,               0.004588,               0.004588
                     43,                0.93476,                 1.4414,                 1.2462,                0.69392,                0.58944,                0.59889,                0.44762,                0.92056,                  1.243,                 1.1983,               0.004456,               0.004456,               0.004456
                     44,                0.93605,                 1.4223,                 1.2397,                0.70637,                0.59076,                0.60056,                0.45029,                0.91897,                  1.241,                 1.1953,               0.004324,               0.004324,               0.004324
                     45,                0.92614,                  1.413,                  1.233,                0.70291,                0.59235,                0.60005,                0.45062,                0.91908,                 1.2392,                 1.1939,               0.004192,               0.004192,               0.004192
                     46,                0.92486,                 1.3966,                 1.2331,                0.70237,                0.59401,                0.60212,                0.45149,                0.91922,                 1.2337,                 1.1935,                0.00406,                0.00406,                0.00406
                     47,                0.92152,                 1.3845,                 1.2325,                0.70476,                0.58787,                0.60025,                0.45028,                0.91717,                 1.2294,                 1.1918,               0.003928,               0.003928,               0.003928
                     48,                0.92143,                 1.3766,                 1.2303,                0.68685,                0.60566,                0.60071,                0.45019,                0.91422,                 1.2305,                 1.1897,               0.003796,               0.003796,               0.003796
                     49,                0.90906,                 1.3622,                 1.2248,                0.70848,                 0.5985,                0.60381,                0.45397,                0.91456,                 1.2281,                 1.1917,               0.003664,               0.003664,               0.003664
                     50,                0.91006,                 1.3629,                 1.2245,                0.70788,                 0.5999,                0.60714,                0.45559,                0.91391,                 1.2231,                 1.1914,               0.003532,               0.003532,               0.003532
                     51,                0.90191,                 1.3611,                 1.2152,                  0.715,                0.59023,                0.60557,                0.45457,                0.91391,                 1.2199,                 1.1911,                 0.0034,                 0.0034,                 0.0034
                     52,                0.89792,                 1.3466,                 1.2108,                0.73258,                0.58568,                 0.6077,                0.45748,                0.91315,                 1.2163,                 1.1911,               0.003268,               0.003268,               0.003268
                     53,                0.89579,                 1.3473,                 1.2123,                0.72082,                0.59383,                0.60868,                0.45802,                0.91194,                 1.2127,                 1.1907,               0.003136,               0.003136,               0.003136
                     54,                0.88949,                  1.324,                 1.2092,                0.71423,                0.59897,                0.60956,                0.45972,                0.91102,                 1.2103,                  1.191,               0.003004,               0.003004,               0.003004
                     55,                0.88674,                 1.3197,                 1.2077,                0.71311,                0.59857,                0.60884,                0.45986,                0.91067,                 1.2089,                 1.1903,               0.002872,               0.002872,               0.002872
                     56,                 0.8827,                 1.3022,                 1.2032,                0.71274,                0.59991,                 0.6085,                0.45987,                0.90947,                 1.2067,                 1.1889,                0.00274,                0.00274,                0.00274
                     57,                0.88245,                 1.2933,                 1.2033,                0.72199,                0.59697,                0.60858,                0.45964,                0.91048,                 1.2076,                 1.1895,               0.002608,               0.002608,               0.002608
                     58,                 0.8737,                 1.2963,                 1.1999,                0.72394,                0.59738,                0.60852,                0.45978,                0.91052,                 1.2065,                 1.1896,               0.002476,               0.002476,               0.002476
                     59,                0.86893,                 1.2899,                 1.1942,                0.72049,                0.59872,                0.60886,                0.45997,                0.90851,                 1.2071,                 1.1884,               0.002344,               0.002344,               0.002344
                     60,                0.86517,                  1.273,                 1.1941,                 0.7128,                0.60391,                  0.609,                0.45963,                0.90939,                 1.2063,                 1.1892,               0.002212,               0.002212,               0.002212
                     61,                0.86579,                 1.2597,                 1.1932,                0.71181,                0.60854,                 0.6097,                0.46035,                0.90812,                 1.2037,                 1.1872,                0.00208,                0.00208,                0.00208
                     62,                0.86018,                 1.2628,                 1.1877,                0.71101,                0.60732,                0.60915,                0.46063,                 0.9069,                 1.2015,                 1.1866,               0.001948,               0.001948,               0.001948
                     63,                0.85224,                 1.2398,                 1.1838,                0.70598,                0.60881,                0.60912,                0.46078,                0.90617,                 1.1997,                 1.1861,               0.001816,               0.001816,               0.001816
                     64,                0.85026,                 1.2414,                  1.184,                0.71866,                0.59906,                0.60868,                0.46042,                0.90585,                 1.1991,                 1.1853,               0.001684,               0.001684,               0.001684
                     65,                0.84452,                 1.2337,                 1.1789,                0.72291,                0.59789,                0.60887,                0.46082,                0.90488,                 1.1989,                 1.1847,               0.001552,               0.001552,               0.001552
                     66,                0.81123,                 1.0894,                 1.1569,                0.72396,                0.59805,                0.60849,                0.46063,                  0.904,                 1.1986,                 1.1844,                0.00142,                0.00142,                0.00142
                     67,                0.78939,                 1.0478,                  1.139,                0.71831,                0.60113,                0.60816,                0.46015,                0.90348,                 1.1981,                 1.1841,               0.001288,               0.001288,               0.001288
                     68,                0.78547,                 1.0321,                 1.1367,                0.71895,                0.60182,                0.60768,                0.45973,                0.90228,                 1.1978,                 1.1832,               0.001156,               0.001156,               0.001156
                     69,                0.77506,                 1.0137,                 1.1292,                0.71479,                0.60403,                0.60667,                0.45952,                0.90148,                  1.198,                 1.1825,               0.001024,               0.001024,               0.001024
                     70,                0.76815,                 1.0032,                 1.1236,                0.71829,                0.60227,                0.60656,                0.45945,                 0.9005,                 1.1982,                 1.1817,               0.000892,               0.000892,               0.000892
                     71,                0.76046,                0.98793,                 1.1192,                0.71241,                0.60545,                0.60595,                0.45933,                0.89973,                 1.1985,                 1.1813,                0.00076,                0.00076,                0.00076
                     72,                0.76172,                0.98527,                 1.1186,                0.71586,                0.60142,                0.60488,                0.45926,                0.89967,                 1.1984,                 1.1813,               0.000628,               0.000628,               0.000628
                     73,                0.75225,                0.97161,                 1.1082,                0.71646,                0.60188,                0.60453,                0.45902,                0.89938,                 1.1984,                 1.1813,               0.000496,               0.000496,               0.000496
                     74,                0.74865,                0.96502,                 1.1051,                0.71518,                0.59945,                0.60402,                0.45872,                0.89957,                 1.1981,                 1.1817,               0.000364,               0.000364,               0.000364
                     75,                0.74104,                0.95283,                  1.103,                0.71784,                0.59701,                 0.6042,                0.45847,                0.89963,                 1.1991,                  1.182,               0.000232,               0.000232,               0.000232
