                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5368,                  2.965,                 1.6849,                0.43629,                0.40011,                0.34781,                0.15096,                 1.8908,                 2.1315,                 2.0882,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.6598,                 2.3758,                 1.7647,                0.38936,                0.37594,                0.30905,                0.12785,                 1.8982,                   2.09,                 2.0106,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.7459,                 2.5954,                 1.8517,                0.26477,                0.26335,                0.17436,                0.06658,                 2.0693,                 2.6306,                 2.2669,              0.0097323,              0.0097323,              0.0097323
                      4,                  1.801,                 2.6597,                 1.9142,                 0.3605,                0.29962,                0.24223,                0.09508,                 2.0266,                 2.3826,                 2.1992,               0.009604,               0.009604,               0.009604
                      5,                 1.7732,                 2.4793,                  1.898,                0.38238,                0.32463,                0.27473,                0.11294,                 2.0209,                 2.3726,                 2.1938,               0.009472,               0.009472,               0.009472
                      6,                 1.7453,                 2.3508,                 1.8799,                0.42623,                0.39197,                0.32412,                0.14097,                 1.9332,                 2.0516,                 2.1105,                0.00934,                0.00934,                0.00934
                      7,                 1.7275,                 2.2698,                 1.8672,                0.46656,                0.34794,                0.32522,                0.14076,                 1.9607,                 2.2739,                 2.1635,               0.009208,               0.009208,               0.009208
                      8,                 1.7158,                 2.2042,                 1.8543,                0.48536,                0.40474,                0.38338,                0.16517,                 1.9126,                 1.9715,                 2.0898,               0.009076,               0.009076,               0.009076
                      9,                 1.6947,                 2.1358,                 1.8387,                0.50679,                0.41518,                0.39853,                0.17566,                 1.9108,                 1.9134,                 2.0873,               0.008944,               0.008944,               0.008944
                     10,                 1.6885,                 2.1023,                 1.8339,                0.54449,                0.41706,                0.42202,                0.19008,                 1.8832,                 1.8265,                 2.0501,               0.008812,               0.008812,               0.008812
                     11,                 1.6699,                 2.0469,                 1.8155,                 0.5479,                0.44228,                0.43595,                0.19553,                 1.8539,                 1.7732,                 2.0331,                0.00868,                0.00868,                0.00868
                     12,                 1.6652,                 2.0197,                 1.8101,                 0.5492,                0.44965,                0.43861,                0.19958,                 1.8542,                 1.7536,                 2.0119,               0.008548,               0.008548,               0.008548
                     13,                 1.6624,                 1.9863,                 1.8067,                0.55895,                0.45901,                0.44036,                0.19937,                 1.8761,                 1.7493,                 2.0395,               0.008416,               0.008416,               0.008416
                     14,                 1.6492,                 1.9666,                 1.7936,                 0.5735,                0.47374,                0.46851,                0.21511,                 1.8365,                 1.6687,                 2.0044,               0.008284,               0.008284,               0.008284
                     15,                 1.6364,                 1.9392,                 1.7886,                0.57064,                0.47944,                0.46796,                0.21539,                 1.8355,                 1.6669,                 2.0053,               0.008152,               0.008152,               0.008152
                     16,                 1.6417,                 1.9239,                 1.7907,                0.57964,                0.48676,                0.48258,                0.21939,                 1.8224,                 1.6448,                 1.9941,                0.00802,                0.00802,                0.00802
                     17,                 1.6243,                 1.8875,                 1.7792,                0.60919,                0.49667,                0.49225,                0.22675,                 1.8218,                 1.6178,                 1.9909,               0.007888,               0.007888,               0.007888
                     18,                 1.6174,                  1.869,                 1.7724,                0.59995,                0.50466,                0.49811,                0.23156,                 1.8147,                  1.568,                 1.9768,               0.007756,               0.007756,               0.007756
                     19,                 1.6089,                 1.8426,                 1.7668,                0.61206,                0.50816,                0.50724,                0.23794,                  1.803,                 1.5651,                 1.9645,               0.007624,               0.007624,               0.007624
                     20,                 1.6113,                 1.8302,                 1.7681,                0.57681,                0.51458,                0.49407,                0.23398,                 1.7997,                 1.5568,                 1.9645,               0.007492,               0.007492,               0.007492
                     21,                 1.5948,                  1.802,                 1.7604,                0.61121,                0.53062,                0.52431,                0.24536,                 1.7904,                 1.5091,                 1.9686,                0.00736,                0.00736,                0.00736
                     22,                  1.596,                 1.7941,                 1.7491,                0.62512,                0.52766,                0.52304,                0.24462,                 1.7816,                 1.5175,                 1.9497,               0.007228,               0.007228,               0.007228
                     23,                 1.5913,                 1.7806,                  1.751,                0.63628,                0.52833,                0.52611,                 0.2492,                 1.7861,                  1.491,                 1.9481,               0.007096,               0.007096,               0.007096
                     24,                 1.5924,                 1.7665,                 1.7517,                 0.6309,                0.52749,                0.52678,                0.25003,                 1.7729,                 1.4769,                  1.944,               0.006964,               0.006964,               0.006964
                     25,                 1.5823,                 1.7507,                 1.7435,                0.63076,                0.53011,                0.52803,                0.24898,                 1.7673,                 1.4857,                 1.9414,               0.006832,               0.006832,               0.006832
                     26,                 1.5791,                 1.7313,                 1.7371,                 0.6328,                0.53136,                0.52583,                0.24784,                 1.7753,                 1.4591,                 1.9418,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.5728,                 1.7225,                 1.7356,                0.65122,                0.53393,                0.53285,                0.25312,                 1.7673,                 1.4247,                 1.9386,               0.006568,               0.006568,               0.006568
                     28,                 1.5627,                  1.701,                 1.7283,                0.63341,                0.55084,                0.53705,                0.25519,                 1.7589,                 1.4283,                 1.9303,               0.006436,               0.006436,               0.006436
                     29,                 1.5731,                 1.7013,                  1.735,                0.62926,                0.55124,                0.54546,                0.25944,                  1.755,                 1.4175,                  1.923,               0.006304,               0.006304,               0.006304
                     30,                 1.5564,                 1.6827,                 1.7284,                0.65211,                0.56075,                0.55868,                0.26799,                 1.7504,                 1.3996,                  1.921,               0.006172,               0.006172,               0.006172
                     31,                 1.5497,                 1.6665,                  1.717,                 0.6701,                0.55082,                0.55349,                0.26592,                 1.7505,                 1.3937,                 1.9196,                0.00604,                0.00604,                0.00604
                     32,                 1.5524,                 1.6607,                 1.7216,                 0.6555,                0.55969,                0.55367,                0.26532,                 1.7493,                   1.39,                 1.9215,               0.005908,               0.005908,               0.005908
