                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4849,                 3.6309,                 1.6594,                0.29433,                0.21857,                0.13387,                 0.0817,                  1.733,                 2.7977,                 1.9004,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.6276,                 3.2854,                 1.7524,                0.22723,                0.17095,                0.09932,                0.05493,                 1.8842,                 3.0248,                 2.0506,              0.0065749,              0.0065749,              0.0065749
                      3,                  1.756,                  3.462,                 1.8639,                0.12529,                0.13426,                 0.0492,                0.02323,                 2.0301,                 3.4511,                 2.1783,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.8174,                 3.5081,                 1.9304,                0.17467,                0.11925,                0.05979,                0.02926,                 2.0403,                   3.37,                 2.2128,               0.009604,               0.009604,               0.009604
                      5,                  1.791,                 3.3987,                 1.9048,                0.20054,                0.14282,                0.07426,                0.03797,                 2.0502,                 3.3584,                 2.1926,               0.009472,               0.009472,               0.009472
                      6,                 1.7662,                 3.3001,                 1.8798,                0.20818,                0.16012,                0.09178,                0.05022,                 1.9277,                 3.1254,                 2.1111,                0.00934,                0.00934,                0.00934
                      7,                 1.7337,                 3.2099,                 1.8593,                0.20022,                0.19732,                0.10057,                0.05597,                 1.9104,                 3.0202,                 2.0685,               0.009208,               0.009208,               0.009208
                      8,                 1.7137,                 3.1862,                 1.8551,                0.24983,                0.19495,                0.11181,                0.06339,                 1.8957,                 2.9976,                 2.0754,               0.009076,               0.009076,               0.009076
                      9,                 1.6845,                  3.107,                  1.825,                0.26837,                0.19729,                0.12052,                0.07195,                 1.8381,                 2.8742,                 2.0006,               0.008944,               0.008944,               0.008944
                     10,                 1.6923,                 3.1035,                 1.8268,                0.25143,                0.20142,                0.11974,                0.07123,                  1.819,                  2.865,                 2.0124,               0.008812,               0.008812,               0.008812
                     11,                 1.6717,                 3.0661,                  1.816,                0.28132,                0.20788,                0.12744,                0.07629,                 1.8091,                 2.8553,                 1.9781,                0.00868,                0.00868,                0.00868
                     12,                 1.6603,                 3.0465,                 1.8102,                0.27745,                0.21834,                0.12931,                0.07602,                 1.8351,                 2.8068,                 2.0074,               0.008548,               0.008548,               0.008548
                     13,                 1.6431,                 3.0112,                  1.798,                0.27315,                0.22304,                0.13177,                0.08001,                  1.814,                 2.7689,                 1.9764,               0.008416,               0.008416,               0.008416
                     14,                  1.639,                 2.9807,                 1.7881,                0.29075,                0.21896,                0.13693,                0.08409,                 1.7851,                 2.7454,                  1.965,               0.008284,               0.008284,               0.008284
                     15,                 1.6332,                 2.9702,                 1.7853,                0.30482,                0.22698,                0.14306,                0.08934,                 1.7649,                 2.7402,                  1.964,               0.008152,               0.008152,               0.008152
                     16,                 1.6148,                 2.9381,                 1.7728,                 0.3032,                0.23106,                0.14642,                0.09056,                 1.7804,                 2.7183,                 1.9693,                0.00802,                0.00802,                0.00802
                     17,                 1.6051,                 2.9208,                 1.7647,                0.30572,                0.23518,                0.14747,                0.09164,                 1.7619,                 2.6972,                 1.9517,               0.007888,               0.007888,               0.007888
