                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.9772,                 3.1198,                 1.2655,                0.46015,                0.39031,                0.32106,                0.21612,                 1.0149,                 2.1478,                 1.2632,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.1027,                 2.6023,                 1.3513,                0.36643,                0.29154,                0.22678,                0.13916,                 1.2415,                 2.4259,                 1.4754,              0.0065749,              0.0065749,              0.0065749
                      3,                  1.238,                 2.7494,                 1.4619,                0.29721,                 0.2174,                0.14644,                0.07835,                 1.4672,                 2.7054,                 1.7164,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.3223,                 2.8165,                 1.5346,                0.34007,                0.27644,                0.20903,                0.12203,                 1.3641,                  2.469,                 1.5819,               0.009604,               0.009604,               0.009604
                      5,                 1.2843,                 2.6617,                 1.5094,                0.34125,                0.26676,                0.20043,                 0.1194,                 1.3543,                 2.5145,                 1.5947,               0.009472,               0.009472,               0.009472
                      6,                 1.2463,                   2.53,                 1.4769,                0.42174,                0.30175,                0.25376,                0.15678,                 1.2475,                 2.2895,                 1.4945,                0.00934,                0.00934,                0.00934
                      7,                 1.2208,                 2.4304,                   1.45,                0.41157,                0.32774,                0.27099,                0.16903,                  1.215,                 2.2186,                 1.4533,               0.009208,               0.009208,               0.009208
                      8,                 1.1976,                 2.3713,                 1.4408,                0.42685,                0.34229,                0.28964,                0.18335,                 1.1986,                  2.154,                  1.448,               0.009076,               0.009076,               0.009076
                      9,                 1.1668,                 2.3158,                 1.4229,                0.41466,                0.35036,                0.27882,                0.17637,                 1.2116,                 2.1306,                 1.4477,               0.008944,               0.008944,               0.008944
                     10,                 1.1613,                 2.2723,                 1.4107,                0.44884,                0.36154,                0.30473,                0.19821,                 1.1637,                 2.0667,                  1.413,               0.008812,               0.008812,               0.008812
                     11,                  1.141,                 2.2399,                 1.3994,                0.45448,                0.37286,                0.31064,                0.20174,                 1.1516,                 2.0338,                 1.4002,                0.00868,                0.00868,                0.00868
