                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.1083,                 2.1581,                 1.3687,                0.49359,                0.40128,                0.34729,                0.23641,                 1.0884,                 1.9077,                 1.3416,               0.008284,               0.008284,               0.008284
                     15,                 1.1049,                 2.1372,                 1.3672,                0.50325,                0.40093,                0.35304,                0.24324,                 1.0667,                 1.8987,                 1.3251,               0.008152,               0.008152,               0.008152
                     16,                 1.0888,                 2.1172,                 1.3556,                0.51197,                0.40561,                0.35502,                0.24584,                 1.0708,                 1.8586,                  1.324,                0.00802,                0.00802,                0.00802
                     17,                   1.08,                 2.1038,                 1.3474,                0.52262,                0.39862,                0.35793,                0.24739,                 1.0671,                 1.8635,                 1.3239,               0.007888,               0.007888,               0.007888
                     18,                 1.0706,                 2.0729,                 1.3454,                0.52283,                0.41543,                0.36716,                 0.2555,                 1.0616,                 1.8316,                 1.3133,               0.007756,               0.007756,               0.007756
                     19,                 1.0614,                 2.0574,                 1.3347,                0.54375,                0.41371,                0.37394,                0.26295,                 1.0481,                 1.8022,                 1.3033,               0.007624,               0.007624,               0.007624
                     20,                 1.0551,                 2.0392,                 1.3333,                0.53424,                0.41468,                0.37352,                0.26293,                  1.029,                 1.7981,                 1.2865,               0.007492,               0.007492,               0.007492
                     21,                 1.0457,                 2.0227,                 1.3273,                 0.5271,                0.42221,                 0.3795,                0.26901,                  1.023,                 1.7828,                 1.2834,                0.00736,                0.00736,                0.00736
                     22,                 1.0382,                 2.0074,                 1.3176,                0.54301,                0.42074,                0.38602,                0.27532,                 1.0174,                 1.7656,                 1.2884,               0.007228,               0.007228,               0.007228
                     23,                 1.0332,                  1.982,                 1.3179,                0.52897,                 0.4284,                0.38281,                0.27051,                 1.0105,                  1.754,                  1.283,               0.007096,               0.007096,               0.007096
                     24,                 1.0339,                 1.9735,                 1.3174,                 0.5388,                0.42481,                0.38266,                0.27666,                 1.0036,                 1.7435,                 1.2684,               0.006964,               0.006964,               0.006964
                     25,                 1.0239,                 1.9793,                 1.3102,                0.54827,                0.43231,                0.38981,                0.27843,                0.99693,                 1.7408,                 1.2699,               0.006832,               0.006832,               0.006832
                     26,                  1.022,                 1.9606,                 1.3086,                0.55818,                0.43808,                0.39197,                0.28167,                0.98905,                 1.7173,                 1.2532,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.0143,                 1.9443,                 1.3017,                0.55138,                 0.4426,                0.39751,                0.28678,                0.98972,                 1.7053,                 1.2513,               0.006568,               0.006568,               0.006568
                     28,                 1.0085,                 1.9372,                 1.2979,                0.54946,                0.44279,                0.39703,                0.28652,                0.97962,                 1.7037,                 1.2458,               0.006436,               0.006436,               0.006436
                     29,                0.99987,                 1.9204,                 1.2911,                0.55629,                0.44378,                 0.3975,                0.28683,                0.98022,                 1.6946,                  1.249,               0.006304,               0.006304,               0.006304
                     30,                0.99683,                 1.9172,                 1.2873,                0.56925,                0.44081,                0.40106,                0.29114,                0.96356,                 1.6806,                  1.234,               0.006172,               0.006172,               0.006172
                     31,                0.98971,                 1.8997,                 1.2857,                0.56364,                 0.4465,                0.40428,                0.29384,                0.96643,                 1.6761,                 1.2362,                0.00604,                0.00604,                0.00604
                     32,                0.98223,                  1.883,                 1.2799,                0.55328,                0.45745,                0.40483,                0.29557,                0.95794,                 1.6688,                 1.2276,               0.005908,               0.005908,               0.005908
                     33,                0.98278,                 1.8805,                 1.2788,                0.55009,                0.45597,                0.40703,                0.29962,                0.94659,                 1.6585,                 1.2156,               0.005776,               0.005776,               0.005776
                     34,                0.97429,                 1.8756,                 1.2709,                0.55401,                0.46426,                0.40706,                0.29754,                0.95036,                 1.6534,                 1.2208,               0.005644,               0.005644,               0.005644
                     35,                0.97414,                 1.8627,                 1.2699,                0.56151,                0.46353,                0.40871,                0.29947,                0.94238,                 1.6453,                 1.2122,               0.005512,               0.005512,               0.005512
                     36,                0.97268,                 1.8519,                 1.2696,                0.57605,                0.44722,                0.40738,                0.29893,                0.94733,                 1.6448,                 1.2186,                0.00538,                0.00538,                0.00538
                     37,                0.96237,                 1.8435,                 1.2633,                0.56224,                0.46079,                0.41079,                 0.3031,                0.94388,                  1.637,                 1.2137,               0.005248,               0.005248,               0.005248
                     38,                0.95835,                 1.8378,                  1.258,                0.55865,                0.46476,                0.41111,                0.30337,                 0.9369,                 1.6322,                 1.2092,               0.005116,               0.005116,               0.005116
                     39,                0.95651,                 1.8069,                 1.2545,                0.55687,                0.46876,                0.41361,                0.30615,                 0.9321,                 1.6278,                  1.202,               0.004984,               0.004984,               0.004984
                     40,                0.95049,                 1.8186,                 1.2549,                0.57026,                0.46722,                 0.4136,                0.30433,                0.92841,                 1.6257,                 1.2019,               0.004852,               0.004852,               0.004852
                     41,                0.94879,                 1.8106,                 1.2539,                0.58411,                0.46157,                0.41547,                0.30758,                0.92943,                 1.6245,                 1.2017,                0.00472,                0.00472,                0.00472
                     42,                0.94031,                 1.7973,                 1.2498,                0.57464,                0.46423,                0.41562,                0.30865,                0.92801,                 1.6208,                 1.1992,               0.004588,               0.004588,               0.004588
                     43,                0.94133,                 1.7944,                 1.2483,                0.57455,                0.46635,                0.42078,                0.31305,                0.92956,                 1.6131,                 1.2007,               0.004456,               0.004456,               0.004456
                     44,                0.93942,                 1.7849,                 1.2432,                 0.5743,                0.46459,                0.41852,                0.31004,                0.92343,                 1.6065,                 1.1955,               0.004324,               0.004324,               0.004324
                     45,                 0.9297,                 1.7673,                 1.2374,                0.57743,                  0.466,                0.41979,                0.31059,                0.92018,                 1.6071,                 1.1922,               0.004192,               0.004192,               0.004192
                     46,                0.92892,                 1.7626,                 1.2363,                0.58528,                0.46319,                0.41727,                0.30881,                0.92203,                 1.6095,                  1.194,                0.00406,                0.00406,                0.00406
                     47,                0.91733,                 1.7374,                 1.2329,                 0.5726,                0.46944,                0.41928,                0.31124,                0.91865,                 1.6041,                 1.1934,               0.003928,               0.003928,               0.003928
                     48,                0.92197,                 1.7452,                 1.2324,                 0.5846,                0.46312,                 0.4207,                0.31262,                0.91601,                 1.5984,                 1.1933,               0.003796,               0.003796,               0.003796
                     49,                0.91105,                 1.7411,                 1.2238,                0.57751,                0.47004,                0.41932,                0.31138,                0.91441,                 1.5973,                 1.1922,               0.003664,               0.003664,               0.003664
                     50,                0.91343,                 1.7248,                 1.2289,                 0.5895,                0.45906,                0.41838,                0.31183,                0.91351,                 1.5969,                 1.1896,               0.003532,               0.003532,               0.003532
                     51,                0.90939,                 1.7228,                  1.223,                0.58705,                0.46401,                0.41902,                0.31328,                0.91021,                 1.5908,                  1.188,                 0.0034,                 0.0034,                 0.0034
                     52,                0.89669,                 1.7058,                 1.2133,                0.58624,                0.46586,                0.41865,                 0.3139,                0.90762,                 1.5897,                 1.1855,               0.003268,               0.003268,               0.003268
                     53,                0.89406,                 1.6989,                 1.2138,                 0.5736,                0.47382,                0.41863,                0.31397,                0.90971,                 1.5891,                 1.1869,               0.003136,               0.003136,               0.003136
                     54,                0.89303,                 1.6921,                 1.2127,                0.56933,                0.47741,                0.41859,                0.31383,                0.91014,                 1.5852,                 1.1869,               0.003004,               0.003004,               0.003004
                     55,                0.88794,                 1.6906,                 1.2081,                  0.582,                0.47335,                0.41809,                0.31326,                 0.9094,                 1.5885,                 1.1876,               0.002872,               0.002872,               0.002872
                     56,                0.88189,                 1.6694,                 1.2037,                0.58901,                0.46913,                0.41742,                0.31314,                0.90855,                 1.5873,                 1.1858,                0.00274,                0.00274,                0.00274
                     57,                0.87444,                 1.6613,                 1.1991,                0.58988,                 0.4687,                0.41784,                0.31257,                0.90703,                 1.5871,                 1.1839,               0.002608,               0.002608,               0.002608
                     58,                0.87635,                 1.6595,                 1.2021,                0.59034,                0.47027,                0.41832,                0.31297,                0.90523,                 1.5875,                  1.182,               0.002476,               0.002476,               0.002476
                     59,                0.87718,                 1.6531,                 1.2007,                0.58835,                0.47469,                0.41884,                0.31281,                0.90385,                 1.5886,                 1.1806,               0.002344,               0.002344,               0.002344
                     60,                 0.8698,                 1.6476,                 1.1959,                 0.5888,                0.47431,                0.41904,                0.31245,                0.90363,                 1.5903,                 1.1804,               0.002212,               0.002212,               0.002212
                     61,                0.87041,                 1.6414,                 1.1964,                0.58242,                0.47657,                0.41857,                0.31205,                0.90496,                 1.5901,                 1.1811,                0.00208,                0.00208,                0.00208
                     62,                0.86061,                 1.6436,                 1.1889,                0.58219,                0.47576,                0.41898,                0.31286,                0.90497,                 1.5896,                 1.1805,               0.001948,               0.001948,               0.001948
                     63,                0.85488,                 1.6246,                 1.1845,                0.58765,                0.47293,                 0.4184,                0.31236,                0.90492,                 1.5903,                 1.1803,               0.001816,               0.001816,               0.001816
                     64,                0.85319,                 1.6048,                 1.1845,                0.58412,                0.47616,                0.41889,                 0.3131,                0.90462,                 1.5906,                 1.1795,               0.001684,               0.001684,               0.001684
                     65,                0.85308,                 1.5974,                 1.1827,                0.58089,                0.47598,                0.41898,                0.31299,                0.90444,                 1.5905,                 1.1791,               0.001552,               0.001552,               0.001552
                     66,                 0.8096,                 1.4661,                 1.1562,                0.58146,                0.47597,                0.41857,                0.31311,                0.90377,                 1.5906,                 1.1785,                0.00142,                0.00142,                0.00142
                     67,                0.79245,                 1.4339,                 1.1425,                0.58094,                 0.4744,                 0.4183,                0.31262,                0.90372,                 1.5911,                 1.1787,               0.001288,               0.001288,               0.001288
                     68,                0.78662,                 1.4172,                 1.1369,                0.57678,                0.47864,                0.41786,                0.31261,                0.90383,                 1.5911,                  1.179,               0.001156,               0.001156,               0.001156
                     69,                0.78109,                 1.3993,                 1.1324,                 0.5784,                0.47962,                0.41793,                0.31236,                0.90346,                 1.5917,                 1.1787,               0.001024,               0.001024,               0.001024
                     70,                0.77425,                 1.3986,                  1.129,                0.57939,                0.47978,                0.41714,                0.31201,                0.90359,                 1.5908,                  1.179,               0.000892,               0.000892,               0.000892
                     71,                0.76516,                 1.3807,                 1.1219,                0.58465,                0.47613,                0.41786,                0.31213,                0.90347,                 1.5912,                 1.1792,                0.00076,                0.00076,                0.00076
                     72,                0.76312,                 1.3718,                 1.1206,                0.58302,                0.47749,                0.41771,                0.31195,                0.90328,                 1.5914,                 1.1793,               0.000628,               0.000628,               0.000628
                     73,                0.75531,                 1.3569,                 1.1107,                0.58612,                0.47578,                0.41736,                0.31177,                0.90334,                  1.592,                 1.1796,               0.000496,               0.000496,               0.000496
                     74,                0.75283,                 1.3466,                 1.1116,                0.58503,                0.47593,                0.41692,                0.31153,                0.90274,                 1.5924,                  1.179,               0.000364,               0.000364,               0.000364
                     75,                0.74991,                  1.343,                 1.1107,                0.58574,                0.47392,                0.41682,                0.31141,                0.90297,                 1.5926,                 1.1794,               0.000232,               0.000232,               0.000232
