                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                 1.4779,                 1.4433,                 1.6665,                0.66969,                0.58734,                 0.5769,                0.28848,                 1.6745,                 1.2755,                 1.8658,               0.003136,               0.003136,               0.003136
                     54,                 1.4759,                 1.4385,                 1.6599,                0.66949,                0.58323,                0.57448,                0.28845,                 1.6727,                 1.2728,                 1.8637,               0.003004,               0.003004,               0.003004
                     55,                  1.471,                 1.4207,                 1.6562,                0.67503,                 0.5786,                0.57512,                0.28874,                 1.6725,                 1.2719,                 1.8636,               0.002872,               0.002872,               0.002872
                     56,                 1.4606,                 1.4087,                  1.648,                0.66284,                0.59007,                 0.5744,                0.28846,                  1.674,                 1.2687,                 1.8643,                0.00274,                0.00274,                0.00274
                     57,                 1.4478,                 1.3915,                 1.6394,                0.67303,                0.58654,                0.57548,                0.28836,                 1.6737,                 1.2659,                 1.8637,               0.002608,               0.002608,               0.002608
                     58,                 1.4515,                 1.3933,                 1.6439,                0.66572,                0.58859,                0.57694,                 0.2886,                  1.671,                 1.2642,                 1.8621,               0.002476,               0.002476,               0.002476
                     59,                  1.451,                 1.3973,                 1.6433,                0.66611,                0.58748,                0.57621,                0.28794,                 1.6701,                 1.2633,                 1.8612,               0.002344,               0.002344,               0.002344
                     60,                 1.4411,                 1.3789,                 1.6384,                0.66467,                0.59048,                0.57668,                0.28832,                 1.6699,                 1.2626,                 1.8614,               0.002212,               0.002212,               0.002212
                     61,                 1.4407,                 1.3713,                 1.6357,                0.66805,                0.59075,                0.57605,                0.28875,                 1.6696,                 1.2604,                 1.8608,                0.00208,                0.00208,                0.00208
                     62,                  1.436,                 1.3562,                 1.6326,                0.66634,                0.59246,                0.57638,                0.28834,                 1.6707,                 1.2583,                 1.8616,               0.001948,               0.001948,               0.001948
                     63,                 1.4332,                 1.3457,                 1.6273,                0.67184,                 0.5884,                0.57692,                0.28813,                  1.671,                 1.2573,                 1.8616,               0.001816,               0.001816,               0.001816
                     64,                 1.4258,                 1.3448,                 1.6269,                0.67634,                 0.5868,                0.57588,                0.28806,                 1.6708,                 1.2578,                 1.8622,               0.001684,               0.001684,               0.001684
                     65,                 1.4232,                 1.3341,                 1.6242,                0.67621,                0.58876,                0.57717,                0.28842,                 1.6708,                 1.2579,                 1.8626,               0.001552,               0.001552,               0.001552
                     66,                 1.5095,                 1.1677,                 1.7567,                0.67033,                0.59075,                0.57661,                0.28852,                 1.6703,                 1.2571,                 1.8619,                0.00142,                0.00142,                0.00142
                     67,                 1.4927,                 1.1274,                 1.7475,                0.66784,                0.59312,                0.57727,                0.28894,                 1.6701,                 1.2574,                 1.8615,               0.001288,               0.001288,               0.001288
                     68,                 1.4907,                 1.1099,                 1.7447,                0.66648,                 0.5979,                0.57739,                0.28942,                 1.6705,                 1.2581,                 1.8619,               0.001156,               0.001156,               0.001156
                     69,                 1.4808,                  1.091,                 1.7367,                 0.6706,                0.59609,                0.57859,                0.28952,                 1.6696,                 1.2575,                  1.861,               0.001024,               0.001024,               0.001024
                     70,                 1.4668,                  1.089,                 1.7325,                 0.6697,                0.59619,                0.57846,                0.28963,                 1.6692,                 1.2575,                 1.8611,               0.000892,               0.000892,               0.000892
                     71,                 1.4631,                 1.0713,                 1.7233,                0.67277,                0.59384,                0.57785,                0.28964,                 1.6688,                 1.2569,                 1.8609,                0.00076,                0.00076,                0.00076
                     72,                 1.4584,                 1.0696,                 1.7212,                 0.6768,                0.59011,                0.57756,                 0.2897,                 1.6691,                 1.2566,                  1.861,               0.000628,               0.000628,               0.000628
                     73,                 1.4559,                 1.0515,                 1.7136,                0.67724,                0.59043,                0.57758,                0.28921,                 1.6693,                 1.2562,                  1.861,               0.000496,               0.000496,               0.000496
                     74,                 1.4475,                 1.0514,                 1.7149,                0.67659,                0.59045,                0.57773,                0.28946,                 1.6696,                 1.2564,                 1.8616,               0.000364,               0.000364,               0.000364
                     75,                 1.4419,                 1.0412,                 1.7135,                0.67811,                0.59068,                0.57775,                0.28953,                 1.6697,                 1.2572,                 1.8614,               0.000232,               0.000232,               0.000232
