                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 0.9717,                 1.8575,                 1.2673,                0.56825,                0.46206,                0.40859,                0.29661,                0.94389,                 1.6364,                 1.2126,                0.00538,                0.00538,                0.00538
                     37,                0.96526,                 1.8346,                 1.2651,                0.57644,                0.46172,                0.41345,                 0.2996,                0.94029,                 1.6297,                 1.2097,               0.005248,               0.005248,               0.005248
                     38,                 0.9652,                 1.8318,                 1.2642,                0.56738,                0.47198,                0.41694,                0.30262,                0.93998,                 1.6186,                  1.208,               0.005116,               0.005116,               0.005116
                     39,                0.95762,                 1.8154,                 1.2569,                0.56841,                0.46111,                0.41536,                0.30267,                0.93459,                 1.6147,                 1.2076,               0.004984,               0.004984,               0.004984
                     40,                0.95449,                 1.8153,                  1.255,                0.56866,                0.46986,                0.41511,                0.30248,                0.93396,                 1.6094,                  1.207,               0.004852,               0.004852,               0.004852
                     41,                0.94502,                 1.7905,                 1.2489,                0.56764,                0.47057,                0.41805,                0.30496,                0.93101,                 1.6026,                 1.2046,                0.00472,                0.00472,                0.00472
                     42,                 0.9415,                 1.7902,                 1.2465,                0.57521,                0.47178,                0.42102,                0.30806,                0.92581,                 1.6007,                 1.2011,               0.004588,               0.004588,               0.004588
                     43,                 0.9384,                 1.7918,                 1.2486,                0.58647,                0.46864,                0.42233,                0.30853,                0.92805,                 1.5987,                  1.202,               0.004456,               0.004456,               0.004456
                     44,                0.94041,                 1.7803,                 1.2436,                0.56805,                0.47852,                0.42117,                0.30817,                0.92317,                 1.5971,                 1.1977,               0.004324,               0.004324,               0.004324
                     45,                0.93227,                 1.7635,                 1.2371,                0.56968,                0.47957,                 0.4217,                0.30984,                0.92052,                 1.5951,                 1.1939,               0.004192,               0.004192,               0.004192
                     46,                0.92798,                 1.7612,                 1.2369,                0.58261,                0.47073,                 0.4211,                0.30965,                0.91906,                 1.5936,                  1.194,                0.00406,                0.00406,                0.00406
                     47,                 0.9248,                 1.7446,                 1.2351,                0.57581,                0.47218,                0.41933,                0.30907,                0.91456,                 1.5934,                 1.1906,               0.003928,               0.003928,               0.003928
                     48,                0.92866,                 1.7459,                 1.2342,                0.58505,                0.46237,                 0.4196,                0.30881,                0.91476,                 1.5903,                 1.1904,               0.003796,               0.003796,               0.003796
                     49,                0.91215,                 1.7326,                 1.2272,                0.58244,                0.46682,                0.42029,                0.30904,                0.91293,                 1.5856,                 1.1901,               0.003664,               0.003664,               0.003664
                     50,                0.91373,                 1.7334,                 1.2253,                0.58467,                0.46742,                0.42138,                0.31068,                0.91169,                 1.5845,                 1.1876,               0.003532,               0.003532,               0.003532
                     51,                0.90565,                 1.7083,                 1.2184,                0.57216,                0.47501,                0.42109,                0.31072,                0.91284,                  1.583,                 1.1865,                 0.0034,                 0.0034,                 0.0034
                     52,                0.90359,                 1.7136,                 1.2154,                0.57529,                0.47377,                0.42099,                 0.3108,                0.91253,                 1.5829,                 1.1867,               0.003268,               0.003268,               0.003268
                     53,                0.90297,                 1.6984,                 1.2188,                0.58552,                 0.4687,                0.42148,                 0.3104,                0.91244,                 1.5794,                 1.1856,               0.003136,               0.003136,               0.003136
                     54,                0.89176,                 1.6893,                 1.2107,                0.58431,                0.46926,                0.42299,                0.31191,                0.91359,                  1.578,                 1.1866,               0.003004,               0.003004,               0.003004
                     55,                0.89255,                 1.6807,                 1.2115,                0.58654,                0.47075,                0.42551,                0.31372,                0.91141,                 1.5728,                 1.1845,               0.002872,               0.002872,               0.002872
                     56,                 0.8875,                 1.6722,                 1.2063,                0.58147,                0.47797,                0.42581,                0.31389,                0.91022,                 1.5705,                 1.1845,                0.00274,                0.00274,                0.00274
                     57,                0.89093,                 1.6702,                 1.2091,                0.57624,                0.48154,                0.42632,                0.31547,                0.90978,                 1.5701,                 1.1842,               0.002608,               0.002608,               0.002608
                     58,                0.87855,                 1.6617,                 1.2028,                0.57314,                0.48452,                 0.4265,                0.31602,                0.90968,                 1.5712,                 1.1845,               0.002476,               0.002476,               0.002476
                     59,                0.87332,                 1.6448,                 1.1961,                0.58514,                0.47564,                0.42565,                0.31561,                 0.9081,                  1.569,                 1.1838,               0.002344,               0.002344,               0.002344
                     60,                 0.8696,                 1.6445,                 1.1965,                0.58818,                0.47472,                0.42553,                0.31524,                0.90789,                 1.5695,                 1.1841,               0.002212,               0.002212,               0.002212
                     61,                0.86945,                  1.628,                 1.1951,                0.58895,                0.47285,                0.42363,                0.31437,                0.90741,                  1.568,                 1.1848,                0.00208,                0.00208,                0.00208
                     62,                0.86473,                 1.6298,                 1.1907,                0.59108,                0.47399,                 0.4242,                0.31396,                 0.9069,                 1.5664,                 1.1842,               0.001948,               0.001948,               0.001948
                     63,                0.85768,                 1.6143,                 1.1882,                0.59304,                0.47209,                0.42359,                0.31407,                0.90618,                 1.5655,                 1.1838,               0.001816,               0.001816,               0.001816
                     64,                0.85368,                 1.6095,                 1.1855,                0.59042,                0.47541,                0.42358,                0.31372,                0.90608,                 1.5655,                 1.1832,               0.001684,               0.001684,               0.001684
                     65,                0.85021,                 1.6143,                 1.1803,                0.58512,                0.48099,                0.42304,                 0.3135,                0.90565,                 1.5666,                 1.1829,               0.001552,               0.001552,               0.001552
                     66,                0.81072,                   1.47,                 1.1545,                0.57492,                0.48774,                0.42315,                0.31361,                0.90603,                 1.5671,                 1.1831,                0.00142,                0.00142,                0.00142
                     67,                0.79334,                 1.4287,                 1.1414,                0.57745,                0.48524,                0.42323,                0.31416,                0.90575,                 1.5657,                  1.183,               0.001288,               0.001288,               0.001288
                     68,                0.78876,                 1.4104,                 1.1374,                0.57176,                0.49139,                0.42351,                0.31428,                0.90572,                 1.5655,                 1.1831,               0.001156,               0.001156,               0.001156
                     69,                0.78282,                 1.3994,                 1.1351,                0.56897,                0.49412,                0.42295,                0.31363,                0.90607,                 1.5658,                 1.1838,               0.001024,               0.001024,               0.001024
                     70,                0.77505,                 1.3953,                 1.1284,                0.57146,                0.49416,                0.42273,                0.31369,                  0.906,                 1.5665,                 1.1836,               0.000892,               0.000892,               0.000892
                     71,                0.76396,                 1.3721,                 1.1206,                0.57379,                0.49305,                0.42293,                0.31327,                0.90592,                 1.5671,                 1.1838,                0.00076,                0.00076,                0.00076
                     72,                 0.7665,                 1.3678,                 1.1218,                0.57394,                0.49099,                0.42287,                0.31284,                0.90593,                 1.5676,                  1.184,               0.000628,               0.000628,               0.000628
                     73,                0.75962,                 1.3529,                 1.1144,                 0.5737,                0.49099,                0.42239,                0.31281,                0.90612,                 1.5681,                 1.1841,               0.000496,               0.000496,               0.000496
                     74,                0.75344,                 1.3445,                 1.1095,                0.57513,                0.49059,                 0.4225,                0.31287,                 0.9061,                 1.5686,                 1.1844,               0.000364,               0.000364,               0.000364
                     75,                0.74877,                 1.3363,                 1.1093,                0.57491,                0.49019,                0.42226,                0.31262,                0.90618,                 1.5696,                 1.1847,               0.000232,               0.000232,               0.000232
