                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5433,                 2.9625,                 1.6881,                0.48955,                0.46155,                0.41627,                0.19187,                 1.7544,                 1.8407,                 1.9154,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.6707,                 2.4017,                 1.7783,                0.42492,                0.36092,                0.31561,                0.13954,                 1.8965,                  2.214,                  2.068,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.7473,                 2.5995,                 1.8559,                0.29751,                0.26718,                0.20556,                 0.0818,                 2.0353,                 2.6151,                 2.1869,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.8069,                  2.652,                 1.9111,                0.32404,                0.26421,                0.20645,                 0.0845,                 2.0333,                 2.5967,                 2.2583,               0.009604,               0.009604,               0.009604
                      5,                 1.7688,                 2.4794,                 1.8941,                0.40076,                 0.3381,                0.28618,                0.11678,                 1.9706,                 2.2961,                 2.1293,               0.009472,               0.009472,               0.009472
                      6,                  1.748,                 2.3633,                 1.8795,                0.43548,                0.35767,                0.32475,                0.13915,                 1.9459,                 2.1502,                 2.1426,                0.00934,                0.00934,                0.00934
                      7,                 1.7275,                 2.2556,                 1.8628,                0.46217,                0.38663,                0.34294,                0.14972,                 1.9106,                 2.0331,                 2.1213,               0.009208,               0.009208,               0.009208
                      8,                 1.7123,                 2.1993,                  1.854,                0.48339,                0.40499,                0.38681,                0.17491,                 1.8869,                 1.9007,                 2.0642,               0.009076,               0.009076,               0.009076
                      9,                 1.7121,                 2.1566,                 1.8544,                0.56565,                0.40336,                0.40997,                0.18449,                 1.8997,                 1.9067,                 2.0708,               0.008944,               0.008944,               0.008944
                     10,                 1.6921,                 2.0927,                 1.8376,                0.54373,                0.45215,                0.43035,                0.19143,                 1.8672,                 1.7991,                 2.0444,               0.008812,               0.008812,               0.008812
                     11,                 1.6822,                 2.0543,                 1.8271,                0.53713,                0.44007,                0.43197,                0.19849,                  1.857,                 1.8076,                  2.044,                0.00868,                0.00868,                0.00868
                     12,                 1.6742,                 2.0187,                 1.8269,                0.54377,                0.45697,                0.43909,                0.19853,                 1.8628,                 1.7936,                 2.0363,               0.008548,               0.008548,               0.008548
                     13,                 1.6713,                 1.9942,                 1.8178,                0.59752,                0.45192,                0.45687,                0.21044,                 1.8401,                 1.7176,                 2.0187,               0.008416,               0.008416,               0.008416
                     14,                 1.6519,                 1.9731,                 1.8053,                0.54808,                0.46253,                0.44103,                0.20408,                 1.8368,                 1.7153,                 2.0113,               0.008284,               0.008284,               0.008284
                     15,                  1.644,                 1.9428,                 1.7971,                0.59592,                0.47379,                0.47223,                 0.2179,                 1.8208,                 1.6702,                  1.997,               0.008152,               0.008152,               0.008152
                     16,                   1.64,                 1.9099,                 1.7889,                 0.5961,                 0.4821,                0.48114,                0.22497,                 1.8133,                 1.6263,                 1.9975,                0.00802,                0.00802,                0.00802
                     17,                 1.6388,                 1.8942,                 1.7936,                0.58092,                0.49143,                0.48047,                0.22291,                 1.8219,                 1.6387,                 1.9998,               0.007888,               0.007888,               0.007888
                     18,                 1.6147,                 1.8558,                 1.7756,                0.60619,                0.48957,                0.48713,                 0.2298,                 1.8024,                 1.5961,                 1.9752,               0.007756,               0.007756,               0.007756
                     19,                 1.6162,                 1.8434,                 1.7721,                 0.6003,                0.51568,                 0.5051,                0.23606,                  1.796,                 1.5676,                 1.9737,               0.007624,               0.007624,               0.007624
                     20,                 1.6137,                 1.8279,                 1.7734,                0.61777,                0.51206,                0.50646,                0.24079,                 1.7859,                 1.5592,                 1.9603,               0.007492,               0.007492,               0.007492
                     21,                 1.6094,                  1.816,                  1.769,                0.62248,                0.50645,                0.50905,                0.24154,                 1.7881,                 1.5481,                 1.9727,                0.00736,                0.00736,                0.00736
                     22,                 1.5983,                 1.8001,                 1.7674,                 0.6376,                0.51298,                0.52306,                0.24899,                  1.779,                 1.5276,                 1.9631,               0.007228,               0.007228,               0.007228
                     23,                 1.5862,                  1.769,                 1.7499,                 0.6226,                0.52111,                0.52125,                0.25091,                 1.7747,                 1.5079,                 1.9578,               0.007096,               0.007096,               0.007096
                     24,                 1.5916,                 1.7661,                 1.7565,                0.62584,                0.53209,                0.52768,                0.24884,                 1.7713,                  1.488,                 1.9499,               0.006964,               0.006964,               0.006964
                     25,                 1.5749,                 1.7547,                 1.7461,                 0.6363,                0.52268,                0.52681,                0.25123,                 1.7629,                 1.4783,                 1.9478,               0.006832,               0.006832,               0.006832
                     26,                  1.578,                 1.7417,                 1.7509,                 0.6517,                0.53167,                 0.5404,                0.25817,                 1.7544,                 1.4501,                 1.9394,                 0.0067,                 0.0067,                 0.0067
                     27,                  1.571,                 1.7215,                 1.7421,                0.65473,                0.53439,                0.54415,                0.26021,                 1.7481,                 1.4509,                 1.9374,               0.006568,               0.006568,               0.006568
                     28,                 1.5676,                 1.6998,                  1.734,                0.64477,                0.53987,                0.53502,                0.25818,                 1.7525,                 1.4527,                 1.9382,               0.006436,               0.006436,               0.006436
                     29,                  1.561,                 1.6852,                 1.7346,                0.65352,                0.54398,                0.54785,                0.26386,                 1.7464,                 1.4286,                 1.9355,               0.006304,               0.006304,               0.006304
                     30,                 1.5569,                  1.681,                 1.7282,                0.66276,                0.53458,                0.54897,                0.26265,                 1.7469,                 1.4277,                 1.9267,               0.006172,               0.006172,               0.006172
