                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                 1.0376,                 1.4605,                 1.3352,                0.69626,                0.58194,                0.59324,                0.43213,                 1.0663,                 1.2602,                 1.3349,               0.005116,               0.005116,               0.005116
                     39,                 1.0387,                 1.4564,                 1.3379,                0.70691,                0.58187,                0.59419,                0.43246,                 1.0575,                 1.2477,                 1.3257,               0.004984,               0.004984,               0.004984
                     40,                 1.0338,                 1.4294,                 1.3313,                0.69711,                0.58541,                0.59416,                0.43199,                 1.0564,                 1.2479,                 1.3289,               0.004852,               0.004852,               0.004852
                     41,                 1.0285,                 1.4265,                 1.3291,                0.69865,                 0.5835,                0.59834,                0.43989,                 1.0545,                   1.24,                 1.3276,                0.00472,                0.00472,                0.00472
                     42,                 1.0206,                 1.4127,                 1.3225,                0.71457,                 0.5809,                0.59883,                 0.4407,                 1.0497,                 1.2346,                 1.3226,               0.004588,               0.004588,               0.004588
                     43,                 1.0165,                 1.4037,                 1.3227,                0.70583,                 0.5822,                0.60104,                0.44123,                 1.0499,                  1.232,                 1.3207,               0.004456,               0.004456,               0.004456
                     44,                 1.0127,                 1.3852,                 1.3163,                0.70528,                0.58767,                0.59937,                 0.4405,                 1.0492,                 1.2295,                 1.3183,               0.004324,               0.004324,               0.004324
                     45,                 1.0104,                 1.4029,                 1.3162,                0.70602,                0.58711,                0.59993,                0.44324,                 1.0428,                 1.2265,                 1.3135,               0.004192,               0.004192,               0.004192
                     46,                 1.0016,                 1.3752,                 1.3112,                0.69375,                0.59751,                0.60102,                0.44377,                 1.0439,                 1.2241,                 1.3163,                0.00406,                0.00406,                0.00406
                     47,                0.99546,                 1.3655,                 1.3084,                 0.6945,                 0.6006,                0.60157,                0.44507,                 1.0439,                 1.2196,                  1.317,               0.003928,               0.003928,               0.003928
                     48,                0.99749,                 1.3505,                 1.3064,                0.70835,                0.59525,                0.60421,                0.44731,                 1.0393,                 1.2177,                 1.3133,               0.003796,               0.003796,               0.003796
                     49,                 0.9898,                 1.3384,                 1.2994,                0.70489,                0.59224,                0.60593,                0.44818,                 1.0358,                 1.2144,                 1.3091,               0.003664,               0.003664,               0.003664
                     50,                0.98791,                 1.3401,                 1.3012,                0.71293,                0.59303,                0.60687,                0.44973,                 1.0343,                 1.2109,                 1.3069,               0.003532,               0.003532,               0.003532
                     51,                0.99011,                 1.3266,                 1.2981,                0.71341,                 0.5933,                0.60665,                0.44945,                 1.0319,                 1.2121,                 1.3051,                 0.0034,                 0.0034,                 0.0034
                     52,                0.97867,                 1.3154,                 1.2924,                0.71268,                0.59419,                0.60771,                0.44966,                 1.0315,                 1.2105,                 1.3058,               0.003268,               0.003268,               0.003268
                     53,                 0.9665,                 1.3009,                 1.2862,                0.71655,                 0.5898,                0.60905,                0.45162,                 1.0308,                  1.204,                 1.3047,               0.003136,               0.003136,               0.003136
                     54,                0.97002,                 1.2923,                  1.286,                  0.719,                0.59128,                0.60862,                0.45113,                 1.0327,                 1.2046,                 1.3058,               0.003004,               0.003004,               0.003004
                     55,                 0.9655,                 1.2856,                 1.2816,                 0.7068,                0.59969,                0.60812,                0.45191,                 1.0318,                 1.2023,                 1.3046,               0.002872,               0.002872,               0.002872
                     56,                0.95955,                 1.2798,                 1.2808,                0.70988,                0.59517,                 0.6082,                0.45112,                 1.0317,                 1.2006,                 1.3043,                0.00274,                0.00274,                0.00274
                     57,                0.96281,                 1.2763,                 1.2799,                0.71262,                0.59633,                0.60983,                0.45221,                 1.0312,                 1.1963,                 1.3026,               0.002608,               0.002608,               0.002608
                     58,                 0.9586,                 1.2757,                 1.2774,                0.70744,                0.60163,                0.60915,                0.45247,                 1.0307,                  1.194,                 1.3014,               0.002476,               0.002476,               0.002476
                     59,                0.94579,                 1.2571,                  1.271,                0.71408,                0.59643,                0.61035,                0.45334,                 1.0305,                 1.1928,                 1.3018,               0.002344,               0.002344,               0.002344
                     60,                0.94299,                 1.2443,                 1.2684,                0.71551,                0.59821,                0.61141,                0.45351,                   1.03,                  1.191,                 1.3019,               0.002212,               0.002212,               0.002212
                     61,                0.93879,                 1.2317,                 1.2653,                0.71748,                0.59714,                0.61243,                0.45377,                 1.0275,                 1.1888,                 1.3003,                0.00208,                0.00208,                0.00208
                     62,                0.93837,                 1.2274,                 1.2662,                0.71189,                0.60221,                0.61174,                0.45393,                  1.027,                 1.1879,                 1.2999,               0.001948,               0.001948,               0.001948
                     63,                0.93935,                 1.2318,                 1.2653,                0.71166,                0.60372,                0.61206,                 0.4547,                 1.0263,                 1.1864,                 1.2991,               0.001816,               0.001816,               0.001816
                     64,                0.93807,                 1.2164,                 1.2584,                0.70923,                0.60512,                0.61261,                 0.4551,                 1.0267,                 1.1858,                 1.2994,               0.001684,               0.001684,               0.001684
                     65,                0.92376,                 1.2079,                  1.254,                0.71313,                 0.6056,                0.61192,                0.45497,                 1.0274,                 1.1854,                    1.3,               0.001552,               0.001552,               0.001552
                     66,                0.90304,                   1.06,                 1.2528,                0.70698,                0.60866,                0.61155,                0.45512,                 1.0273,                 1.1846,                 1.2993,                0.00142,                0.00142,                0.00142
                     67,                0.89211,                 1.0286,                 1.2459,                0.70442,                0.61196,                0.61128,                0.45505,                 1.0273,                  1.184,                 1.2992,               0.001288,               0.001288,               0.001288
                     68,                0.87537,                 1.0101,                 1.2342,                0.70163,                0.60871,                0.61036,                 0.4541,                 1.0261,                 1.1834,                 1.2984,               0.001156,               0.001156,               0.001156
                     69,                0.86854,                0.99462,                 1.2289,                0.70226,                0.60598,                0.61001,                0.45374,                 1.0254,                 1.1832,                  1.298,               0.001024,               0.001024,               0.001024
                     70,                0.86545,                 0.9909,                 1.2274,                 0.6966,                0.60936,                0.60931,                0.45372,                 1.0254,                 1.1835,                  1.298,               0.000892,               0.000892,               0.000892
                     71,                 0.8572,                 0.9693,                 1.2186,                0.69997,                0.60958,                0.60955,                0.45374,                 1.0249,                 1.1841,                 1.2978,                0.00076,                0.00076,                0.00076
                     72,                0.85176,                0.96779,                 1.2154,                0.69823,                 0.6112,                0.60942,                0.45359,                 1.0239,                 1.1844,                 1.2971,               0.000628,               0.000628,               0.000628
                     73,                0.84637,                0.94998,                 1.2119,                0.69918,                0.61044,                0.60944,                0.45375,                  1.023,                 1.1839,                 1.2967,               0.000496,               0.000496,               0.000496
                     74,                0.84028,                0.93703,                 1.2062,                0.70307,                0.60899,                 0.6096,                0.45395,                 1.0232,                 1.1845,                 1.2972,               0.000364,               0.000364,               0.000364
                     75,                0.83548,                0.93151,                 1.2043,                0.70543,                0.60908,                0.60954,                0.45347,                 1.0234,                  1.185,                 1.2974,               0.000232,               0.000232,               0.000232
