                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.157,                 1.6879,                 1.5534,                0.66704,                0.56557,                0.62378,                0.42906,                 1.1094,                 1.3254,                  1.494,               0.005512,               0.005512,               0.005512
                     36,                 1.1541,                 1.6801,                 1.5485,                0.66053,                0.57591,                0.62934,                0.43467,                 1.0988,                 1.3128,                 1.4864,                0.00538,                0.00538,                0.00538
                     37,                 1.1429,                 1.6682,                  1.539,                0.68123,                0.56302,                0.63186,                0.43648,                 1.0988,                 1.3096,                 1.4843,               0.005248,               0.005248,               0.005248
                     38,                 1.1434,                 1.6579,                 1.5397,                0.68109,                0.57641,                   0.64,                0.44424,                 1.0896,                 1.2969,                 1.4752,               0.005116,               0.005116,               0.005116
                     39,                 1.1382,                 1.6352,                  1.529,                0.68499,                0.57941,                0.64078,                0.44904,                 1.0833,                 1.2787,                 1.4709,               0.004984,               0.004984,               0.004984
                     40,                 1.1299,                 1.6268,                 1.5252,                0.69384,                0.57901,                0.64226,                0.44857,                 1.0847,                 1.2767,                 1.4729,               0.004852,               0.004852,               0.004852
                     41,                 1.1248,                 1.6002,                 1.5231,                0.68774,                0.57997,                0.64783,                0.45363,                 1.0799,                 1.2644,                 1.4674,                0.00472,                0.00472,                0.00472
                     42,                 1.1146,                  1.595,                 1.5117,                0.67728,                0.58586,                0.64772,                0.45397,                 1.0755,                 1.2631,                 1.4632,               0.004588,               0.004588,               0.004588
                     43,                 1.1152,                  1.598,                 1.5166,                 0.6862,                0.58729,                0.65205,                0.45587,                 1.0742,                 1.2527,                 1.4602,               0.004456,               0.004456,               0.004456
                     44,                 1.1188,                  1.573,                  1.511,                0.69194,                0.59189,                0.65389,                0.45867,                 1.0732,                 1.2451,                 1.4583,               0.004324,               0.004324,               0.004324
                     45,                 1.1104,                 1.5611,                 1.5061,                0.68819,                 0.5907,                0.65733,                0.46318,                 1.0709,                  1.237,                 1.4554,               0.004192,               0.004192,               0.004192
                     46,                 1.1043,                 1.5466,                 1.4998,                0.69011,                0.60154,                0.66144,                0.46564,                 1.0703,                 1.2315,                 1.4538,                0.00406,                0.00406,                0.00406
                     47,                 1.0985,                 1.5455,                 1.4992,                0.72604,                0.58073,                0.66459,                0.46864,                 1.0648,                 1.2266,                 1.4502,               0.003928,               0.003928,               0.003928
                     48,                 1.1045,                 1.5289,                 1.4947,                0.72371,                0.58466,                0.66493,                0.47015,                 1.0634,                 1.2202,                 1.4472,               0.003796,               0.003796,               0.003796
                     49,                 1.0905,                 1.5102,                 1.4868,                0.69727,                0.60652,                0.66628,                0.47059,                 1.0585,                 1.2113,                 1.4409,               0.003664,               0.003664,               0.003664
                     50,                 1.0853,                 1.4978,                 1.4838,                0.69651,                0.60523,                0.66814,                0.47358,                 1.0586,                 1.2054,                 1.4411,               0.003532,               0.003532,               0.003532
                     51,                 1.0827,                 1.4824,                 1.4767,                0.70353,                0.60354,                0.66933,                 0.4742,                 1.0564,                 1.2005,                 1.4377,                 0.0034,                 0.0034,                 0.0034
                     52,                 1.0781,                 1.4769,                 1.4742,                0.69964,                0.61058,                0.67293,                0.47727,                 1.0512,                 1.1904,                 1.4337,               0.003268,               0.003268,               0.003268
                     53,                 1.0734,                 1.4682,                 1.4688,                0.70904,                0.60492,                0.67464,                0.47828,                   1.05,                 1.1877,                 1.4326,               0.003136,               0.003136,               0.003136
                     54,                 1.0672,                 1.4603,                 1.4667,                0.71798,                0.59659,                0.67552,                0.47967,                 1.0489,                 1.1846,                 1.4316,               0.003004,               0.003004,               0.003004
                     55,                 1.0642,                 1.4452,                 1.4644,                0.70335,                 0.6053,                0.67739,                0.48108,                 1.0492,                 1.1807,                 1.4313,               0.002872,               0.002872,               0.002872
                     56,                 1.0635,                 1.4414,                 1.4605,                0.70708,                 0.6092,                0.67923,                0.48382,                 1.0477,                 1.1768,                 1.4298,                0.00274,                0.00274,                0.00274
                     57,                 1.0635,                 1.4336,                 1.4634,                0.71896,                0.60893,                0.68044,                0.48511,                 1.0466,                 1.1727,                 1.4293,               0.002608,               0.002608,               0.002608
                     58,                 1.0529,                 1.4168,                 1.4532,                0.72308,                0.60576,                0.68166,                0.48632,                 1.0451,                 1.1688,                 1.4272,               0.002476,               0.002476,               0.002476
                     59,                 1.0498,                 1.4156,                 1.4493,                0.72296,                0.60628,                0.68241,                0.48693,                 1.0445,                 1.1656,                 1.4257,               0.002344,               0.002344,               0.002344
                     60,                 1.0418,                 1.3942,                 1.4442,                0.71578,                0.61313,                0.68388,                0.48799,                 1.0453,                  1.163,                 1.4256,               0.002212,               0.002212,               0.002212
                     61,                 1.0489,                 1.3912,                 1.4469,                0.71878,                0.61746,                0.68525,                0.48909,                 1.0443,                 1.1606,                  1.424,                0.00208,                0.00208,                0.00208
                     62,                 1.0422,                 1.3854,                 1.4422,                0.71871,                   0.62,                 0.6866,                0.48938,                 1.0426,                 1.1569,                 1.4219,               0.001948,               0.001948,               0.001948
                     63,                 1.0358,                 1.3718,                 1.4364,                0.71452,                0.61906,                0.68711,                0.49038,                 1.0413,                 1.1557,                 1.4206,               0.001816,               0.001816,               0.001816
                     64,                 1.0289,                 1.3635,                 1.4374,                0.70868,                0.62568,                0.68746,                0.49139,                 1.0402,                  1.154,                 1.4194,               0.001684,               0.001684,               0.001684
                     65,                 1.0246,                 1.3593,                 1.4282,                0.71246,                0.62093,                 0.6885,                0.49243,                 1.0394,                  1.152,                 1.4188,               0.001552,               0.001552,               0.001552
                     66,                0.99399,                 1.1559,                 1.4126,                 0.7168,                0.62294,                0.69002,                0.49289,                 1.0377,                 1.1501,                 1.4175,                0.00142,                0.00142,                0.00142
                     67,                0.97761,                 1.1188,                 1.3985,                0.71662,                0.62541,                0.69109,                0.49393,                 1.0354,                 1.1475,                 1.4154,               0.001288,               0.001288,               0.001288
                     68,                0.97148,                 1.1022,                 1.3954,                0.71898,                0.62493,                0.69127,                 0.4943,                 1.0339,                 1.1451,                 1.4143,               0.001156,               0.001156,               0.001156
                     69,                0.96398,                 1.0861,                  1.389,                0.71623,                0.62791,                0.69233,                0.49538,                 1.0327,                 1.1429,                 1.4133,               0.001024,               0.001024,               0.001024
                     70,                0.95635,                 1.0698,                 1.3818,                0.72223,                0.62923,                0.69342,                0.49583,                 1.0319,                 1.1407,                 1.4124,               0.000892,               0.000892,               0.000892
                     71,                0.95087,                 1.0606,                  1.379,                0.72374,                0.62866,                0.69401,                0.49644,                 1.0308,                 1.1392,                 1.4117,                0.00076,                0.00076,                0.00076
                     72,                0.95119,                 1.0559,                 1.3762,                0.72833,                0.62659,                0.69463,                0.49704,                 1.0305,                  1.138,                 1.4114,               0.000628,               0.000628,               0.000628
                     73,                0.94064,                 1.0441,                  1.368,                0.73058,                0.62799,                0.69508,                0.49726,                 1.0299,                 1.1365,                 1.4109,               0.000496,               0.000496,               0.000496
                     74,                0.93778,                 1.0339,                 1.3635,                0.72964,                 0.6285,                0.69549,                0.49756,                 1.0295,                 1.1354,                 1.4104,               0.000364,               0.000364,               0.000364
                     75,                0.92875,                 1.0188,                 1.3586,                0.72559,                0.62935,                0.69591,                0.49778,                 1.0294,                 1.1346,                 1.4103,               0.000232,               0.000232,               0.000232
