                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.97108,                 3.4178,                  1.268,                0.25367,                0.21421,                0.13016,                 0.0863,                 1.0362,                 2.6237,                 1.2804,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.0976,                 2.9922,                 1.3592,                0.18495,                0.15821,                0.09385,                0.05776,                 1.2428,                 2.8348,                 1.4512,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.2371,                 3.0819,                 1.4671,                0.13265,                0.14371,                0.06113,                0.03273,                 1.4931,                  3.088,                 1.6908,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.3222,                 3.1423,                 1.5457,                0.15689,                0.11655,                0.06683,                0.03914,                  1.427,                 3.0253,                 1.6535,               0.009604,               0.009604,               0.009604
                      5,                 1.2792,                 2.9944,                 1.5153,                0.18503,                0.16157,                0.08971,                 0.0526,                 1.3525,                 2.8652,                 1.5637,               0.009472,               0.009472,               0.009472
                      6,                 1.2481,                 2.8903,                 1.4877,                0.21648,                0.17831,                0.10045,                0.06212,                 1.2666,                  2.714,                 1.5121,                0.00934,                0.00934,                0.00934
                      7,                 1.2124,                 2.8069,                 1.4616,                0.24508,                0.17034,                 0.1135,                0.07136,                 1.2611,                 2.6661,                  1.505,               0.009208,               0.009208,               0.009208
                      8,                 1.1954,                 2.7508,                 1.4459,                0.25799,                0.18282,                0.11529,                0.07423,                 1.2277,                 2.6352,                 1.4646,               0.009076,               0.009076,               0.009076
                      9,                 1.1862,                 2.7087,                 1.4351,                0.24531,                0.19793,                0.12227,                0.07908,                  1.194,                 2.5774,                 1.4438,               0.008944,               0.008944,               0.008944
                     10,                 1.1613,                  2.669,                 1.4186,                0.25935,                0.20086,                 0.1299,                0.08537,                 1.1817,                 2.5464,                 1.4215,               0.008812,               0.008812,               0.008812
                     11,                 1.1505,                 2.6416,                 1.4102,                0.27145,                0.20035,                0.13056,                0.08562,                 1.1654,                 2.5502,                 1.4138,                0.00868,                0.00868,                0.00868
                     12,                 1.1326,                 2.6069,                 1.3981,                0.28834,                 0.2162,                0.13509,                0.08893,                 1.1473,                 2.4933,                 1.3946,               0.008548,               0.008548,               0.008548
                     13,                 1.1292,                 2.5884,                 1.3901,                0.27098,                0.21836,                 0.1389,                0.09203,                 1.1483,                 2.4336,                  1.387,               0.008416,               0.008416,               0.008416
                     14,                 1.1072,                 2.5545,                 1.3729,                0.28681,                0.21802,                0.14296,                0.09613,                 1.1099,                 2.4242,                 1.3562,               0.008284,               0.008284,               0.008284
                     15,                 1.1016,                 2.5366,                 1.3708,                0.28063,                0.22585,                0.14286,                0.09769,                 1.0922,                 2.4036,                 1.3434,               0.008152,               0.008152,               0.008152
                     16,                  1.091,                 2.5238,                 1.3641,                 0.2939,                0.22763,                0.14957,                0.10226,                 1.0953,                 2.3853,                 1.3449,                0.00802,                0.00802,                0.00802
                     17,                 1.0875,                 2.5071,                 1.3598,                0.28084,                0.22605,                0.14551,                0.09939,                 1.0852,                 2.3902,                 1.3335,               0.007888,               0.007888,               0.007888
                     18,                 1.0689,                 2.4809,                 1.3462,                0.30454,                0.24042,                0.15275,                 0.1045,                 1.0756,                 2.3526,                 1.3231,               0.007756,               0.007756,               0.007756
                     19,                 1.0621,                 2.4671,                 1.3415,                0.30006,                0.23028,                 0.1521,                0.10462,                 1.0624,                  2.346,                 1.3145,               0.007624,               0.007624,               0.007624
                     20,                 1.0517,                 2.4581,                 1.3352,                0.31787,                0.23639,                0.15807,                 0.1098,                  1.046,                 2.3101,                 1.3037,               0.007492,               0.007492,               0.007492
                     21,                 1.0543,                 2.4524,                 1.3374,                0.31595,                0.23151,                0.15836,                0.10966,                 1.0527,                 2.3196,                 1.3006,                0.00736,                0.00736,                0.00736
                     22,                   1.04,                 2.4219,                 1.3258,                0.32029,                 0.2348,                0.16055,                0.11257,                 1.0399,                 2.2956,                 1.2906,               0.007228,               0.007228,               0.007228
                     23,                 1.0321,                  2.419,                  1.317,                0.31886,                0.24102,                0.15967,                0.11196,                 1.0231,                 2.2863,                 1.2748,               0.007096,               0.007096,               0.007096
                     24,                 1.0278,                 2.4043,                 1.3152,                 0.3142,                0.24359,                0.16041,                0.11271,                 1.0313,                 2.2748,                 1.2844,               0.006964,               0.006964,               0.006964
                     25,                 1.0185,                 2.3972,                 1.3127,                0.32291,                0.24826,                0.16484,                0.11696,                 1.0163,                 2.2601,                 1.2707,               0.006832,               0.006832,               0.006832
                     26,                  1.017,                 2.3879,                  1.309,                0.33022,                0.24638,                0.16599,                0.11778,                 1.0121,                 2.2518,                 1.2678,                 0.0067,                 0.0067,                 0.0067
                     27,                  1.007,                 2.3759,                 1.3007,                0.33139,                0.24462,                 0.1665,                0.11837,                 1.0098,                 2.2605,                 1.2688,               0.006568,               0.006568,               0.006568
                     28,                 1.0075,                 2.3628,                 1.2993,                0.32813,                0.24723,                0.16832,                0.12078,                 0.9988,                 2.2444,                 1.2533,               0.006436,               0.006436,               0.006436
                     29,                 1.0003,                  2.351,                 1.2922,                0.33077,                0.24964,                0.16916,                 0.1201,                0.99685,                 2.2284,                 1.2509,               0.006304,               0.006304,               0.006304
                     30,                0.99426,                 2.3443,                 1.2883,                 0.3325,                0.25385,                0.17058,                0.12161,                0.99289,                 2.2327,                 1.2452,               0.006172,               0.006172,               0.006172
                     31,                0.99538,                 2.3359,                 1.2877,                0.33998,                0.25089,                 0.1706,                0.12181,                0.98916,                  2.215,                 1.2446,                0.00604,                0.00604,                0.00604
                     32,                0.98358,                 2.3205,                 1.2825,                0.34044,                0.25373,                0.17168,                0.12303,                0.98009,                 2.2171,                 1.2388,               0.005908,               0.005908,               0.005908
                     33,                0.97631,                 2.3222,                 1.2772,                0.34662,                0.25507,                 0.1733,                0.12524,                0.97996,                 2.2117,                 1.2381,               0.005776,               0.005776,               0.005776
                     34,                0.97459,                 2.3105,                 1.2752,                0.34644,                0.24995,                0.17474,                0.12632,                 0.9759,                 2.2095,                 1.2318,               0.005644,               0.005644,               0.005644
                     35,                0.97276,                 2.2998,                 1.2697,                0.35418,                0.25302,                 0.1749,                0.12547,                0.97572,                 2.2015,                 1.2287,               0.005512,               0.005512,               0.005512
