                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.492,                 3.6289,                 1.6587,                0.27418,                0.20169,                0.12015,                0.07362,                 1.7333,                 2.8778,                 1.8937,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.6164,                 3.2729,                 1.7452,                0.21329,                0.15882,                0.08994,                0.05001,                 1.8868,                 3.0694,                 2.0396,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.7489,                 3.4565,                 1.8628,                0.14679,                0.10582,                0.04709,                0.02311,                 2.0716,                 3.3984,                 2.2979,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.8169,                 3.5273,                 1.9356,                0.17389,                0.11846,                0.06002,                 0.0293,                 2.0424,                 3.2788,                 2.1842,               0.009604,               0.009604,               0.009604
                      5,                 1.7871,                 3.3989,                 1.9133,                0.19534,                0.14363,                0.07694,                0.04183,                 1.9913,                 3.2116,                 2.1449,               0.009472,               0.009472,               0.009472
                      6,                 1.7662,                 3.2899,                  1.886,                0.22798,                 0.1517,                0.08212,                  0.045,                 1.9499,                 3.2094,                 2.1571,                0.00934,                0.00934,                0.00934
                      7,                 1.7303,                 3.2204,                 1.8652,                 0.2336,                0.17031,                0.09802,                0.05573,                 1.9273,                 3.1049,                 2.0876,               0.009208,               0.009208,               0.009208
                      8,                 1.7118,                 3.1687,                 1.8499,                0.23372,                0.18287,                0.10482,                0.05898,                 1.8866,                 3.0178,                 2.0661,               0.009076,               0.009076,               0.009076
                      9,                 1.6865,                 3.1166,                 1.8393,                0.25648,                0.18243,                0.10907,                 0.0625,                 1.8865,                 2.9894,                 2.0641,               0.008944,               0.008944,               0.008944
                     10,                 1.6733,                 3.0857,                 1.8221,                0.28195,                0.18428,                0.11165,                 0.0646,                 1.8675,                 2.9686,                 2.0544,               0.008812,               0.008812,               0.008812
                     11,                 1.6645,                 3.0471,                 1.8108,                0.24964,                0.19591,                0.11235,                0.06587,                 1.8435,                 2.8975,                 2.0156,                0.00868,                0.00868,                0.00868
                     12,                 1.6458,                 3.0161,                 1.8012,                 0.2689,                0.21136,                0.12385,                0.07295,                 1.8512,                 2.8668,                 2.0066,               0.008548,               0.008548,               0.008548
                     13,                 1.6405,                 2.9925,                 1.7945,                0.28279,                0.21628,                 0.1296,                0.07779,                 1.8141,                 2.8356,                 2.0015,               0.008416,               0.008416,               0.008416
                     14,                 1.6266,                 2.9716,                 1.7794,                0.28384,                0.20496,                0.12367,                0.07598,                 1.8256,                 2.8306,                 1.9912,               0.008284,               0.008284,               0.008284
                     15,                 1.6204,                 2.9416,                  1.777,                0.29105,                0.21806,                0.13016,                0.07942,                 1.7964,                 2.7832,                 1.9772,               0.008152,               0.008152,               0.008152
                     16,                  1.613,                 2.9298,                 1.7656,                0.29057,                0.22603,                 0.1338,                0.08247,                 1.7873,                 2.7604,                  1.966,                0.00802,                0.00802,                0.00802
                     17,                 1.5951,                 2.9007,                 1.7597,                0.29574,                0.22817,                0.13541,                0.08405,                 1.7722,                 2.7441,                 1.9597,               0.007888,               0.007888,               0.007888
                     18,                 1.5989,                 2.8895,                 1.7588,                 0.2997,                0.22694,                0.13703,                0.08476,                  1.781,                 2.7586,                 1.9663,               0.007756,               0.007756,               0.007756
                     19,                 1.5824,                 2.8617,                 1.7495,                 0.2991,                0.23406,                0.14107,                0.08813,                 1.7691,                 2.7281,                 1.9584,               0.007624,               0.007624,               0.007624
                     20,                 1.5814,                 2.8626,                  1.751,                0.30565,                0.23984,                 0.1424,                0.09052,                 1.7598,                  2.692,                 1.9358,               0.007492,               0.007492,               0.007492
                     21,                 1.5703,                 2.8266,                 1.7409,                0.31824,                0.23355,                0.14278,                0.09022,                 1.7432,                 2.7047,                 1.9432,                0.00736,                0.00736,                0.00736
                     22,                 1.5612,                 2.8096,                 1.7306,                0.31255,                0.23566,                0.14197,                0.09016,                  1.738,                 2.6983,                 1.9278,               0.007228,               0.007228,               0.007228
                     23,                 1.5569,                 2.8043,                 1.7307,                0.31583,                 0.2402,                0.14657,                0.09416,                 1.7245,                 2.6545,                 1.9113,               0.007096,               0.007096,               0.007096
                     24,                  1.545,                  2.775,                 1.7204,                0.32205,                0.24351,                0.14869,                0.09604,                  1.719,                 2.6535,                 1.9135,               0.006964,               0.006964,               0.006964
                     25,                 1.5525,                 2.7894,                 1.7261,                0.33307,                0.24262,                0.15123,                0.09781,                 1.7133,                  2.644,                 1.9169,               0.006832,               0.006832,               0.006832
                     26,                 1.5379,                 2.7607,                 1.7103,                0.32802,                0.24964,                0.15233,                0.09911,                  1.702,                  2.627,                 1.8959,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.5367,                 2.7525,                 1.7079,                 0.3307,                0.25439,                0.15298,                0.10011,                 1.6996,                 2.6129,                    1.9,               0.006568,               0.006568,               0.006568
                     28,                 1.5235,                 2.7456,                  1.701,                0.33697,                0.24709,                0.15483,                0.10159,                 1.6813,                 2.6058,                  1.885,               0.006436,               0.006436,               0.006436
                     29,                 1.5166,                   2.73,                 1.6962,                0.32128,                0.25394,                0.15257,                0.09894,                 1.6992,                 2.6038,                 1.8903,               0.006304,               0.006304,               0.006304
                     30,                 1.5088,                 2.7151,                 1.6946,                0.34319,                0.25503,                0.15658,                 0.1037,                  1.683,                 2.5833,                 1.8831,               0.006172,               0.006172,               0.006172
                     31,                 1.5069,                 2.6991,                 1.6906,                0.33272,                0.25952,                0.15634,                0.10257,                 1.6762,                 2.5808,                 1.8789,                0.00604,                0.00604,                0.00604
                     32,                 1.5052,                 2.6869,                 1.6898,                0.33592,                0.25915,                0.15754,                 0.1042,                 1.6742,                 2.5676,                 1.8772,               0.005908,               0.005908,               0.005908
                     33,                 1.4986,                 2.6846,                  1.683,                0.34292,                0.25816,                0.15926,                0.10549,                  1.674,                 2.5643,                 1.8701,               0.005776,               0.005776,               0.005776
                     34,                 1.5001,                 2.6696,                 1.6815,                0.33561,                0.26338,                0.15857,                0.10477,                 1.6732,                 2.5585,                 1.8703,               0.005644,               0.005644,               0.005644
                     35,                 1.4818,                 2.6493,                 1.6688,                0.34421,                0.25724,                0.15917,                0.10617,                 1.6639,                 2.5485,                 1.8644,               0.005512,               0.005512,               0.005512
                     36,                 1.4844,                 2.6739,                 1.6763,                0.34031,                0.26257,                0.15775,                  0.105,                 1.6546,                 2.5393,                 1.8604,                0.00538,                0.00538,                0.00538
                     37,                 1.4806,                  2.651,                 1.6703,                0.34542,                 0.2646,                0.15939,                0.10675,                 1.6565,                 2.5247,                 1.8572,               0.005248,               0.005248,               0.005248
                     38,                 1.4762,                 2.6351,                 1.6637,                0.35005,                0.26925,                0.16226,                0.10872,                 1.6563,                 2.5145,                 1.8588,               0.005116,               0.005116,               0.005116
                     39,                 1.4669,                 2.6086,                 1.6588,                0.34421,                0.26675,                0.16069,                0.10728,                 1.6576,                 2.5168,                 1.8572,               0.004984,               0.004984,               0.004984
                     40,                 1.4656,                 2.5984,                 1.6558,                 0.3492,                0.26542,                0.16109,                0.10796,                 1.6548,                 2.5177,                 1.8572,               0.004852,               0.004852,               0.004852
                     41,                 1.4567,                 2.6025,                 1.6565,                0.35296,                0.26199,                0.16252,                0.10952,                 1.6579,                 2.5174,                 1.8634,                0.00472,                0.00472,                0.00472
                     42,                 1.4515,                 2.5834,                 1.6495,                0.35143,                0.27018,                0.16493,                0.11075,                 1.6467,                 2.5105,                 1.8535,               0.004588,               0.004588,               0.004588
                     43,                 1.4466,                 2.5799,                 1.6483,                0.34902,                0.27522,                0.16426,                0.10929,                 1.6481,                 2.5092,                 1.8544,               0.004456,               0.004456,               0.004456
                     44,                 1.4463,                 2.5704,                 1.6467,                0.35631,                 0.2694,                0.16484,                0.11061,                 1.6413,                 2.5051,                  1.848,               0.004324,               0.004324,               0.004324
                     45,                 1.4449,                 2.5582,                 1.6413,                0.34878,                0.26845,                0.16411,                0.11133,                 1.6411,                 2.4976,                  1.847,               0.004192,               0.004192,               0.004192
                     46,                 1.4421,                 2.5547,                 1.6399,                0.36035,                0.26735,                0.16488,                0.11175,                 1.6349,                  2.492,                 1.8461,                0.00406,                0.00406,                0.00406
                     47,                 1.4338,                 2.5484,                 1.6379,                0.35806,                0.26993,                 0.1652,                0.11195,                 1.6343,                 2.4919,                 1.8473,               0.003928,               0.003928,               0.003928
                     48,                 1.4331,                 2.5364,                 1.6358,                 0.3557,                0.27194,                 0.1665,                0.11265,                 1.6336,                 2.4872,                 1.8467,               0.003796,               0.003796,               0.003796
                     49,                 1.4179,                 2.4998,                 1.6236,                0.34729,                0.27432,                0.16519,                0.11185,                 1.6331,                  2.491,                  1.845,               0.003664,               0.003664,               0.003664
                     50,                 1.4113,                 2.5067,                  1.623,                 0.3445,                0.27482,                0.16486,                0.11124,                 1.6323,                 2.4846,                  1.843,               0.003532,               0.003532,               0.003532
                     51,                 1.4181,                 2.4958,                 1.6214,                0.34722,                0.27516,                0.16513,                0.11145,                 1.6317,                 2.4825,                 1.8413,                 0.0034,                 0.0034,                 0.0034
                     52,                 1.4109,                  2.493,                 1.6188,                0.34635,                 0.2745,                0.16599,                0.11237,                 1.6298,                 2.4837,                 1.8417,               0.003268,               0.003268,               0.003268
                     53,                 1.3991,                 2.4774,                 1.6104,                0.35233,                0.27321,                0.16592,                0.11232,                  1.626,                  2.482,                 1.8389,               0.003136,               0.003136,               0.003136
