                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0977,                 2.7012,                 1.3631,                0.62569,                0.53983,                0.58193,                0.36464,                 1.1749,                 1.5329,                 1.4222,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.2124,                 2.0533,                 1.4447,                0.56141,                0.46472,                0.48232,                 0.2899,                 1.3154,                 1.7801,                 1.5573,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.3467,                 2.2676,                 1.5527,                0.41426,                0.35976,                0.31468,                 0.1652,                 1.5455,                 2.1637,                 1.7444,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.4177,                 2.3392,                 1.6175,                0.47479,                0.41563,                0.39911,                 0.2173,                 1.5056,                 1.9176,                 1.7047,               0.009604,               0.009604,               0.009604
                      5,                 1.3794,                 2.1511,                 1.5921,                 0.4958,                0.42076,                0.41134,                0.22802,                 1.4658,                 1.9495,                 1.7021,               0.009472,               0.009472,               0.009472
                      6,                 1.3439,                 1.9998,                 1.5644,                0.49208,                0.41525,                0.39102,                0.22408,                 1.4308,                 1.9515,                 1.6875,                0.00934,                0.00934,                0.00934
                      7,                 1.3162,                  1.914,                 1.5445,                0.59403,                0.48408,                0.51453,                0.30678,                 1.3585,                 1.6515,                 1.6008,               0.009208,               0.009208,               0.009208
                      8,                 1.2942,                 1.8425,                  1.531,                0.57444,                0.50648,                0.51971,                0.31402,                 1.3281,                 1.6263,                 1.5797,               0.009076,               0.009076,               0.009076
                      9,                  1.273,                 1.7773,                  1.518,                0.63185,                0.50748,                0.55215,                0.34083,                 1.3132,                 1.5489,                  1.561,               0.008944,               0.008944,               0.008944
                     10,                 1.2613,                 1.7285,                 1.5036,                0.62431,                 0.5075,                0.55639,                 0.3451,                  1.297,                 1.4705,                 1.5444,               0.008812,               0.008812,               0.008812
                     11,                 1.2452,                  1.692,                 1.4928,                0.63469,                0.54138,                 0.5816,                 0.3578,                  1.273,                 1.4486,                 1.5286,                0.00868,                0.00868,                0.00868
                     12,                 1.2298,                 1.6522,                 1.4855,                0.64698,                0.55731,                0.59714,                0.37432,                 1.2617,                  1.391,                 1.5228,               0.008548,               0.008548,               0.008548
                     13,                 1.2191,                 1.6069,                 1.4763,                0.67954,                0.56202,                0.61878,                0.39184,                  1.251,                 1.3499,                 1.5064,               0.008416,               0.008416,               0.008416
                     14,                 1.2119,                 1.5959,                 1.4714,                0.66846,                0.57904,                0.62254,                0.39647,                 1.2441,                 1.3157,                 1.4949,               0.008284,               0.008284,               0.008284
                     15,                 1.2008,                  1.569,                 1.4645,                0.68625,                0.57622,                0.63541,                0.40553,                 1.2223,                 1.2836,                 1.4847,               0.008152,               0.008152,               0.008152
                     16,                 1.1933,                 1.5407,                 1.4538,                0.68149,                0.57988,                 0.6342,                  0.405,                 1.2071,                 1.2669,                 1.4652,                0.00802,                0.00802,                0.00802
