                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.5365,                  2.961,                 1.6872,                0.52606,                0.48018,                0.43814,                0.19637,                   1.79,                 1.8299,                 1.9481,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.6677,                 2.3921,                 1.7714,                0.43269,                 0.3798,                0.33334,                0.14232,                 1.9101,                  2.185,                  2.065,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.7545,                 2.6034,                 1.8547,                0.25519,                0.23724,                0.16358,                0.06285,                 2.1349,                 2.6357,                 2.2582,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.8131,                 2.6494,                 1.9231,                0.36526,                0.32082,                0.26332,                 0.1062,                 2.0099,                 2.3368,                 2.1796,               0.009604,               0.009604,               0.009604
                      5,                 1.7623,                 2.4762,                 1.8965,                 0.4093,                0.34104,                0.29394,                0.12348,                 1.9723,                 2.2125,                  2.154,               0.009472,               0.009472,               0.009472
                      6,                 1.7456,                 2.3567,                 1.8703,                0.44658,                0.37196,                 0.3334,                  0.143,                 1.9457,                  2.095,                 2.1406,                0.00934,                0.00934,                0.00934
                      7,                 1.7271,                 2.2533,                 1.8601,                0.45879,                0.39782,                  0.356,                 0.1509,                  1.922,                 1.9939,                 2.0795,               0.009208,               0.009208,               0.009208
                      8,                 1.7137,                 2.1867,                 1.8491,                 0.4889,                0.40499,                0.37352,                0.16657,                 1.8911,                 1.9383,                 2.0707,               0.009076,               0.009076,               0.009076
                      9,                 1.6976,                 2.1335,                 1.8372,                0.54048,                0.41816,                0.41059,                0.18419,                 1.8606,                 1.8629,                 2.0484,               0.008944,               0.008944,               0.008944
                     10,                 1.6945,                 2.0974,                 1.8361,                0.50734,                 0.4408,                0.41525,                0.18502,                 1.8721,                  1.834,                 2.0587,               0.008812,               0.008812,               0.008812
                     11,                 1.6709,                 2.0424,                 1.8194,                0.56407,                0.44677,                0.42818,                0.19222,                 1.8723,                 1.7708,                 2.0419,                0.00868,                0.00868,                0.00868
                     12,                 1.6669,                 2.0204,                 1.8151,                0.54132,                0.45845,                0.43351,                0.19471,                 1.8559,                 1.7409,                 2.0273,               0.008548,               0.008548,               0.008548
                     13,                 1.6586,                 1.9929,                 1.8068,                0.57763,                0.46009,                0.44792,                0.20062,                 1.8476,                  1.715,                 2.0103,               0.008416,               0.008416,               0.008416
                     14,                 1.6541,                 1.9585,                 1.8012,                0.58611,                0.47678,                0.46708,                0.21451,                 1.8437,                 1.6587,                  2.007,               0.008284,               0.008284,               0.008284
                     15,                 1.6416,                 1.9403,                  1.792,                0.57388,                0.49242,                0.47721,                0.21754,                 1.8231,                 1.6433,                 2.0124,               0.008152,               0.008152,               0.008152
                     16,                  1.639,                 1.9108,                 1.7905,                0.57862,                0.48531,                0.47285,                0.21555,                  1.835,                 1.6441,                 2.0008,                0.00802,                0.00802,                0.00802
                     17,                 1.6339,                 1.9017,                  1.786,                0.59975,                0.48981,                0.48452,                0.22054,                 1.8214,                  1.619,                 1.9917,               0.007888,               0.007888,               0.007888
                     18,                 1.6296,                 1.8639,                   1.78,                0.57173,                0.51604,                0.48508,                  0.223,                  1.821,                 1.5978,                 1.9907,               0.007756,               0.007756,               0.007756
                     19,                 1.6155,                 1.8453,                 1.7694,                0.59467,                0.51526,                0.49821,                0.23164,                 1.8035,                 1.5607,                 1.9765,               0.007624,               0.007624,               0.007624
                     20,                 1.6054,                 1.8337,                 1.7635,                 0.6189,                0.51596,                0.50177,                 0.2349,                  1.795,                  1.555,                 1.9757,               0.007492,               0.007492,               0.007492
                     21,                 1.6035,                 1.7995,                 1.7591,                0.62517,                0.51665,                0.51438,                0.24148,                 1.7921,                 1.5135,                 1.9699,                0.00736,                0.00736,                0.00736
                     22,                 1.6034,                  1.779,                 1.7552,                 0.6125,                0.53936,                0.52159,                0.24502,                 1.7893,                 1.5001,                 1.9628,               0.007228,               0.007228,               0.007228
                     23,                 1.6009,                  1.779,                 1.7591,                0.62058,                0.53392,                0.51568,                0.24298,                 1.7739,                 1.4796,                 1.9542,               0.007096,               0.007096,               0.007096
                     24,                 1.5889,                 1.7616,                  1.751,                0.61011,                0.54937,                0.52716,                0.24902,                 1.7751,                 1.4659,                 1.9562,               0.006964,               0.006964,               0.006964
                     25,                 1.5822,                 1.7343,                 1.7432,                0.63264,                 0.5451,                0.52763,                0.24715,                 1.7753,                 1.4639,                 1.9509,               0.006832,               0.006832,               0.006832
                     26,                 1.5837,                 1.7374,                 1.7469,                0.62281,                0.54185,                0.53002,                0.24948,                 1.7674,                 1.4525,                 1.9507,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.5829,                 1.7158,                 1.7406,                0.64214,                0.55163,                0.54227,                0.25542,                 1.7629,                 1.4267,                 1.9407,               0.006568,               0.006568,               0.006568
                     28,                 1.5711,                  1.711,                 1.7374,                0.64893,                0.54694,                  0.538,                0.25525,                  1.762,                 1.4244,                 1.9406,               0.006436,               0.006436,               0.006436
                     29,                 1.5692,                 1.6943,                 1.7344,                0.63164,                0.56052,                0.54178,                0.25763,                 1.7608,                 1.4238,                 1.9397,               0.006304,               0.006304,               0.006304
                     30,                  1.561,                 1.6868,                 1.7251,                0.64546,                0.54727,                0.54124,                0.25801,                 1.7559,                  1.407,                 1.9297,               0.006172,               0.006172,               0.006172
                     31,                 1.5582,                 1.6619,                 1.7213,                0.62177,                0.56491,                 0.5463,                0.26006,                 1.7519,                 1.3941,                 1.9268,                0.00604,                0.00604,                0.00604
                     32,                 1.5534,                 1.6635,                 1.7225,                0.64515,                0.56142,                0.55098,                0.26415,                 1.7506,                 1.3836,                 1.9306,               0.005908,               0.005908,               0.005908
                     33,                 1.5518,                  1.651,                 1.7232,                0.65179,                0.55881,                 0.5546,                0.26662,                 1.7399,                 1.3779,                  1.924,               0.005776,               0.005776,               0.005776
                     34,                 1.5477,                 1.6301,                 1.7125,                0.64961,                0.56219,                0.55609,                0.26923,                 1.7409,                 1.3624,                 1.9195,               0.005644,               0.005644,               0.005644
                     35,                   1.54,                 1.6229,                 1.7088,                0.65352,                0.56838,                0.55678,                  0.269,                 1.7361,                 1.3535,                 1.9131,               0.005512,               0.005512,               0.005512
                     36,                 1.5371,                 1.6115,                 1.7062,                0.66318,                0.56785,                0.56306,                0.27013,                  1.735,                  1.351,                 1.9194,                0.00538,                0.00538,                0.00538
                     37,                 1.5421,                 1.6107,                 1.7102,                0.65641,                0.58248,                0.56508,                0.27189,                  1.735,                 1.3447,                 1.9119,               0.005248,               0.005248,               0.005248
                     38,                 1.5303,                  1.594,                 1.7042,                0.66522,                0.56631,                0.56509,                0.27125,                 1.7325,                 1.3403,                 1.9097,               0.005116,               0.005116,               0.005116
                     39,                 1.5264,                 1.5719,                 1.6937,                 0.6635,                0.57352,                0.56539,                0.27363,                  1.727,                 1.3292,                 1.9049,               0.004984,               0.004984,               0.004984
                     40,                 1.5342,                 1.5748,                 1.7025,                0.64409,                0.58078,                0.56559,                0.27406,                 1.7263,                 1.3259,                 1.9083,               0.004852,               0.004852,               0.004852
                     41,                 1.5164,                 1.5495,                 1.6957,                 0.6533,                0.58246,                 0.5672,                0.27605,                 1.7209,                 1.3194,                 1.9035,                0.00472,                0.00472,                0.00472
                     42,                 1.5096,                 1.5444,                 1.6877,                0.66192,                0.58287,                0.56937,                0.27751,                 1.7233,                 1.3123,                 1.9034,               0.004588,               0.004588,               0.004588
                     43,                 1.5185,                 1.5536,                 1.6981,                0.65682,                 0.5864,                0.56889,                0.27542,                 1.7206,                 1.3087,                 1.9035,               0.004456,               0.004456,               0.004456
                     44,                 1.5098,                  1.527,                 1.6816,                0.66908,                0.58167,                0.56565,                0.27687,                 1.7181,                 1.3038,                 1.9012,               0.004324,               0.004324,               0.004324
                     45,                 1.5057,                 1.5212,                 1.6804,                0.66717,                 0.5823,                0.56933,                0.27831,                 1.7189,                 1.2987,                 1.9015,               0.004192,               0.004192,               0.004192
                     46,                 1.5042,                 1.5161,                 1.6789,                0.65758,                0.58364,                 0.5693,                0.27843,                 1.7197,                 1.2939,                 1.9023,                0.00406,                0.00406,                0.00406
