                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.2221,                 1.9503,                 1.4788,                0.55714,                0.44569,                0.38676,                0.27333,                 1.2761,                 1.7435,                 1.5389,               0.005644,               0.005644,               0.005644
                     35,                 1.2082,                 1.9241,                 1.4675,                 0.5578,                0.45088,                0.39239,                0.27716,                 1.2778,                 1.7201,                 1.5381,               0.005512,               0.005512,               0.005512
                     36,                 1.2101,                 1.9281,                 1.4718,                 0.5463,                0.46189,                0.38789,                0.27305,                 1.2727,                 1.7191,                 1.5328,                0.00538,                0.00538,                0.00538
                     37,                 1.1984,                 1.9077,                 1.4628,                0.55389,                0.45504,                0.39318,                0.27939,                 1.2592,                  1.705,                 1.5203,               0.005248,               0.005248,               0.005248
                     38,                 1.1957,                 1.8879,                 1.4547,                0.55624,                0.44631,                0.38872,                0.27776,                 1.2592,                 1.7053,                 1.5225,               0.005116,               0.005116,               0.005116
                     39,                 1.1938,                    1.9,                 1.4602,                0.56078,                0.44874,                0.39421,                0.28051,                 1.2604,                 1.7044,                 1.5266,               0.004984,               0.004984,               0.004984
                     40,                 1.1899,                 1.8915,                 1.4578,                0.54691,                0.46028,                0.39198,                0.27961,                 1.2551,                 1.6991,                 1.5196,               0.004852,               0.004852,               0.004852
                     41,                 1.1792,                 1.8649,                 1.4512,                0.56688,                0.45437,                0.39488,                0.28111,                 1.2602,                 1.6993,                 1.5253,                0.00472,                0.00472,                0.00472
                     42,                 1.1806,                 1.8508,                 1.4464,                0.57034,                0.45753,                0.39671,                0.28149,                 1.2569,                 1.6939,                 1.5245,               0.004588,               0.004588,               0.004588
                     43,                 1.1766,                   1.85,                 1.4507,                0.55985,                 0.4638,                 0.3946,                0.28115,                 1.2512,                 1.6905,                 1.5215,               0.004456,               0.004456,               0.004456
                     44,                 1.1797,                 1.8574,                 1.4521,                0.56236,                 0.4631,                0.39798,                 0.2837,                 1.2435,                 1.6817,                 1.5132,               0.004324,               0.004324,               0.004324
                     45,                 1.1648,                 1.8265,                 1.4361,                0.57484,                0.45628,                0.39793,                0.28504,                 1.2408,                 1.6756,                 1.5137,               0.004192,               0.004192,               0.004192
                     46,                  1.173,                 1.8406,                 1.4408,                0.57245,                0.45815,                0.40234,                0.28858,                 1.2447,                 1.6716,                 1.5134,                0.00406,                0.00406,                0.00406
                     47,                 1.1529,                 1.8131,                   1.43,                0.56134,                0.46938,                  0.402,                0.28824,                 1.2407,                 1.6715,                 1.5126,               0.003928,               0.003928,               0.003928
                     48,                 1.1507,                 1.7969,                 1.4272,                0.56537,                0.46288,                0.40109,                0.28767,                 1.2369,                 1.6681,                  1.509,               0.003796,               0.003796,               0.003796
                     49,                 1.1488,                 1.7962,                 1.4254,                0.56202,                0.46193,                0.40011,                0.28765,                 1.2377,                 1.6661,                 1.5096,               0.003664,               0.003664,               0.003664
                     50,                 1.1397,                 1.7727,                 1.4203,                0.56142,                0.46793,                0.40046,                0.28757,                 1.2368,                 1.6653,                 1.5087,               0.003532,               0.003532,               0.003532
                     51,                  1.128,                 1.7629,                  1.413,                0.56828,                0.46954,                0.40104,                0.28807,                 1.2333,                 1.6622,                  1.505,                 0.0034,                 0.0034,                 0.0034
                     52,                 1.1297,                 1.7579,                 1.4129,                   0.56,                0.47465,                0.40218,                0.28949,                  1.235,                 1.6619,                  1.505,               0.003268,               0.003268,               0.003268
                     53,                 1.1224,                 1.7346,                 1.4067,                0.55799,                0.47174,                0.40057,                0.28763,                 1.2342,                 1.6611,                 1.5024,               0.003136,               0.003136,               0.003136
                     54,                 1.1316,                 1.7584,                 1.4151,                0.56424,                0.46958,                0.39938,                0.28697,                 1.2307,                 1.6601,                 1.4987,               0.003004,               0.003004,               0.003004
                     55,                 1.1223,                 1.7293,                 1.4066,                0.56576,                0.46605,                0.40141,                0.28846,                 1.2267,                 1.6561,                 1.4961,               0.002872,               0.002872,               0.002872
                     56,                 1.1203,                 1.7329,                 1.4078,                0.57719,                0.46098,                0.40204,                0.28887,                  1.225,                 1.6538,                 1.4951,                0.00274,                0.00274,                0.00274
                     57,                 1.1167,                 1.7292,                 1.4027,                0.57737,                 0.4605,                0.40313,                0.28904,                 1.2254,                 1.6525,                 1.4947,               0.002608,               0.002608,               0.002608
                     58,                   1.11,                  1.715,                 1.3974,                0.57836,                0.46333,                0.40312,                 0.2897,                 1.2262,                 1.6519,                 1.4955,               0.002476,               0.002476,               0.002476
                     59,                 1.1081,                 1.7049,                  1.397,                0.57545,                0.46493,                0.40382,                0.29002,                 1.2256,                 1.6485,                  1.496,               0.002344,               0.002344,               0.002344
                     60,                 1.0951,                 1.6872,                 1.3897,                0.57947,                0.46388,                0.40441,                0.29017,                 1.2253,                 1.6486,                 1.4963,               0.002212,               0.002212,               0.002212
                     61,                 1.0989,                 1.6914,                 1.3878,                0.58297,                0.46367,                0.40335,                0.28974,                 1.2246,                 1.6485,                 1.4955,                0.00208,                0.00208,                0.00208
                     62,                 1.0951,                 1.6759,                 1.3873,                0.57652,                0.46607,                0.40375,                0.28963,                 1.2251,                 1.6484,                 1.4955,               0.001948,               0.001948,               0.001948
                     63,                 1.0883,                 1.6545,                 1.3781,                0.57211,                0.46847,                0.40407,                0.29019,                 1.2253,                 1.6473,                 1.4963,               0.001816,               0.001816,               0.001816
                     64,                 1.0804,                 1.6545,                 1.3766,                0.57264,                 0.4694,                 0.4037,                0.29065,                 1.2249,                 1.6469,                 1.4963,               0.001684,               0.001684,               0.001684
                     65,                 1.0777,                 1.6542,                 1.3745,                0.57194,                0.46779,                0.40315,                0.29057,                 1.2235,                 1.6456,                 1.4953,               0.001552,               0.001552,               0.001552
                     66,                 1.0849,                 1.5344,                 1.4171,                0.57365,                0.46724,                0.40328,                 0.2908,                 1.2233,                 1.6447,                 1.4944,                0.00142,                0.00142,                0.00142
                     67,                 1.0639,                 1.4892,                 1.4055,                0.57018,                0.46932,                0.40322,                0.29054,                  1.222,                 1.6461,                 1.4936,               0.001288,               0.001288,               0.001288
                     68,                 1.0597,                 1.4746,                 1.3995,                0.57965,                0.46454,                0.40282,                0.29024,                 1.2214,                 1.6471,                 1.4932,               0.001156,               0.001156,               0.001156
                     69,                 1.0494,                 1.4642,                 1.3956,                0.57678,                0.46707,                0.40223,                 0.2904,                 1.2203,                 1.6472,                 1.4922,               0.001024,               0.001024,               0.001024
                     70,                 1.0439,                 1.4536,                 1.3883,                0.57716,                0.46731,                0.40169,                0.28987,                 1.2201,                 1.6469,                 1.4918,               0.000892,               0.000892,               0.000892
                     71,                 1.0379,                 1.4407,                 1.3842,                0.57635,                0.46906,                0.40135,                0.28926,                 1.2201,                  1.648,                  1.492,                0.00076,                0.00076,                0.00076
                     72,                 1.0321,                 1.4287,                 1.3793,                0.57658,                0.46975,                0.40131,                0.28885,                   1.22,                 1.6486,                 1.4923,               0.000628,               0.000628,               0.000628
                     73,                 1.0261,                 1.4186,                 1.3781,                0.57691,                0.46885,                0.40115,                0.28888,                 1.2195,                 1.6493,                 1.4921,               0.000496,               0.000496,               0.000496
                     74,                 1.0208,                 1.4122,                 1.3732,                0.57942,                0.46776,                0.40043,                 0.2886,                 1.2194,                 1.6505,                 1.4922,               0.000364,               0.000364,               0.000364
                     75,                 1.0186,                 1.4001,                  1.369,                 0.5751,                0.46948,                0.39989,                0.28818,                   1.22,                 1.6519,                 1.4928,               0.000232,               0.000232,               0.000232
