                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98305,                 3.4371,                 1.2747,                0.29353,                0.21201,                0.14928,                0.10113,                 1.0227,                 2.5479,                 1.2766,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.1045,                 2.9867,                 1.3557,                0.24325,                0.18672,                0.11799,                0.07191,                 1.2324,                 2.7265,                 1.4582,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.2404,                 3.1107,                 1.4693,                0.18738,                0.12488,                  0.069,                0.03857,                 1.4741,                 3.0462,                 1.7125,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.3295,                 3.1345,                 1.5404,                0.19752,                0.16632,                 0.0919,                0.05302,                 1.3972,                 2.8963,                 1.6256,               0.009604,               0.009604,               0.009604
                      5,                 1.2876,                 3.0113,                 1.5162,                 0.2202,                0.16245,                0.10223,                0.06077,                 1.3221,                 2.7762,                 1.5708,               0.009472,               0.009472,               0.009472
                      6,                 1.2526,                 2.8951,                 1.4861,                0.27103,                0.19665,                0.11992,                0.07453,                 1.2645,                 2.6501,                 1.4984,                0.00934,                0.00934,                0.00934
                      7,                 1.2275,                 2.8111,                 1.4605,                0.25796,                0.19514,                0.12461,                0.07639,                 1.2447,                 2.6408,                 1.4947,               0.009208,               0.009208,               0.009208
                      8,                 1.1982,                 2.7545,                 1.4482,                0.26183,                0.19505,                0.12459,                0.07898,                 1.2355,                 2.6107,                 1.4616,               0.009076,               0.009076,               0.009076
                      9,                 1.1803,                 2.7168,                 1.4293,                0.27938,                0.21271,                0.13587,                 0.0877,                   1.19,                 2.5456,                 1.4366,               0.008944,               0.008944,               0.008944
                     10,                 1.1671,                 2.6726,                 1.4211,                0.29288,                0.21992,                0.14885,                0.09683,                 1.1853,                 2.4952,                 1.4211,               0.008812,               0.008812,               0.008812
                     11,                 1.1459,                 2.6432,                 1.4052,                0.30079,                0.23235,                0.15755,                0.10442,                 1.1466,                 2.4325,                 1.3881,                0.00868,                0.00868,                0.00868
                     12,                  1.139,                 2.6152,                 1.3987,                0.29598,                0.23179,                0.15583,                0.10374,                 1.1238,                 2.4154,                 1.3798,               0.008548,               0.008548,               0.008548
                     13,                  1.123,                  2.592,                 1.3871,                 0.3099,                0.24172,                0.15963,                0.10646,                 1.1116,                 2.3846,                  1.365,               0.008416,               0.008416,               0.008416
                     14,                 1.1122,                 2.5676,                 1.3738,                0.31294,                0.24765,                 0.1647,                0.11027,                 1.0969,                 2.3548,                 1.3502,               0.008284,               0.008284,               0.008284
                     15,                 1.1097,                 2.5562,                 1.3706,                0.31012,                0.24269,                0.16639,                0.11271,                 1.0938,                 2.3495,                 1.3397,               0.008152,               0.008152,               0.008152
                     16,                 1.0931,                  2.529,                 1.3621,                0.32299,                0.24903,                0.16885,                0.11629,                 1.0714,                 2.3096,                 1.3208,                0.00802,                0.00802,                0.00802
                     17,                 1.0828,                  2.511,                 1.3498,                0.31751,                0.25787,                0.17012,                0.11666,                  1.063,                 2.3042,                 1.3114,               0.007888,               0.007888,               0.007888
                     18,                 1.0748,                 2.4912,                 1.3492,                0.32753,                0.26002,                0.16918,                0.11669,                 1.0522,                 2.2914,                 1.3076,               0.007756,               0.007756,               0.007756
                     19,                 1.0622,                 2.4815,                 1.3358,                0.33448,                0.25571,                0.17406,                0.12169,                 1.0402,                 2.2775,                 1.2978,               0.007624,               0.007624,               0.007624
                     20,                 1.0591,                 2.4622,                  1.335,                0.32838,                0.26009,                0.17656,                0.12377,                  1.034,                 2.2713,                 1.2921,               0.007492,               0.007492,               0.007492
                     21,                 1.0469,                 2.4579,                 1.3301,                0.34844,                0.25855,                0.17814,                0.12493,                 1.0258,                 2.2501,                 1.2861,                0.00736,                0.00736,                0.00736
                     22,                 1.0451,                 2.4326,                 1.3213,                 0.3402,                0.26606,                0.17969,                0.12641,                 1.0148,                  2.231,                 1.2772,               0.007228,               0.007228,               0.007228
                     23,                 1.0349,                 2.4325,                 1.3198,                0.34284,                0.26833,                0.18362,                0.12994,                 1.0131,                 2.2264,                 1.2858,               0.007096,               0.007096,               0.007096
                     24,                 1.0334,                 2.4147,                 1.3175,                0.33431,                0.27213,                0.18359,                0.12999,                 1.0041,                 2.2213,                 1.2678,               0.006964,               0.006964,               0.006964
                     25,                 1.0254,                 2.4076,                 1.3129,                0.35191,                0.27012,                0.18567,                0.13251,                0.99515,                 2.2037,                 1.2689,               0.006832,               0.006832,               0.006832
                     26,                 1.0235,                  2.401,                 1.3108,                0.35226,                0.27042,                 0.1874,                0.13426,                0.98958,                 2.1944,                 1.2558,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.0153,                 2.3812,                  1.306,                0.35887,                0.27373,                 0.1859,                0.13292,                0.98852,                 2.1873,                 1.2573,               0.006568,               0.006568,               0.006568
                     28,                 1.0085,                 2.3795,                 1.3007,                0.36075,                0.27151,                0.18742,                0.13406,                0.97861,                 2.1802,                 1.2452,               0.006436,               0.006436,               0.006436
                     29,                 1.0029,                 2.3611,                 1.2954,                0.35491,                0.27644,                 0.1886,                0.13387,                0.98141,                 2.1769,                 1.2438,               0.006304,               0.006304,               0.006304
                     30,                0.99803,                 2.3536,                 1.2888,                0.35556,                0.28242,                0.19307,                0.13803,                0.96744,                 2.1631,                 1.2365,               0.006172,               0.006172,               0.006172
                     31,                0.99192,                 2.3376,                 1.2881,                0.35591,                0.28161,                0.18979,                0.13472,                0.97173,                 2.1565,                  1.238,                0.00604,                0.00604,                0.00604
                     32,                0.98856,                 2.3468,                  1.283,                0.36068,                0.28329,                0.19073,                 0.1381,                0.96273,                 2.1522,                 1.2309,               0.005908,               0.005908,               0.005908
                     33,                0.98267,                 2.3194,                 1.2781,                0.36599,                0.28144,                0.19232,                0.13916,                0.95721,                 2.1506,                   1.22,               0.005776,               0.005776,               0.005776
                     34,                0.97552,                 2.3188,                  1.272,                 0.3689,                0.28469,                0.19747,                0.14228,                 0.9564,                 2.1384,                  1.225,               0.005644,               0.005644,               0.005644
                     35,                0.97532,                 2.3087,                 1.2729,                0.36596,                0.28463,                0.19676,                 0.1414,                0.94584,                 2.1315,                 1.2194,               0.005512,               0.005512,               0.005512
                     36,                0.97639,                 2.3007,                 1.2734,                0.36821,                0.28606,                0.19565,                0.14074,                0.94743,                 2.1337,                 1.2174,                0.00538,                0.00538,                0.00538
                     37,                0.96337,                 2.2983,                 1.2643,                0.35989,                0.28433,                0.19575,                0.14194,                0.93923,                 2.1286,                 1.2128,               0.005248,               0.005248,               0.005248
                     38,                0.96349,                 2.2895,                  1.262,                0.36756,                0.28394,                0.19657,                0.14303,                0.93829,                  2.125,                 1.2086,               0.005116,               0.005116,               0.005116
                     39,                0.95978,                 2.2889,                 1.2622,                0.37456,                 0.2849,                0.19732,                0.14387,                0.93065,                 2.1198,                 1.2047,               0.004984,               0.004984,               0.004984
                     40,                0.95825,                 2.2613,                 1.2551,                0.37542,                0.28855,                0.19661,                0.14236,                0.92846,                 2.1162,                 1.2018,               0.004852,               0.004852,               0.004852
                     41,                0.94625,                 2.2613,                 1.2513,                0.36269,                0.29384,                0.19703,                0.14316,                0.93121,                 2.1136,                 1.2021,                0.00472,                0.00472,                0.00472
                     42,                0.94242,                 2.2572,                 1.2474,                0.37129,                0.28868,                0.19801,                0.14426,                0.92808,                  2.111,                 1.2007,               0.004588,               0.004588,               0.004588
                     43,                0.94125,                 2.2424,                 1.2424,                0.37545,                0.29011,                0.19862,                0.14461,                0.92629,                 2.1104,                 1.1963,               0.004456,               0.004456,               0.004456
                     44,                0.93281,                 2.2276,                 1.2426,                0.37504,                0.28483,                0.19836,                0.14519,                0.92329,                 2.1078,                 1.1952,               0.004324,               0.004324,               0.004324
                     45,                0.93164,                 2.2306,                 1.2385,                0.37863,                 0.2873,                0.19773,                0.14427,                0.92561,                 2.1085,                  1.196,               0.004192,               0.004192,               0.004192
                     46,                0.92838,                 2.2159,                 1.2346,                0.37119,                0.28958,                 0.1992,                0.14568,                0.92276,                  2.101,                  1.194,                0.00406,                0.00406,                0.00406
                     47,                0.92481,                 2.2102,                 1.2326,                0.37147,                0.29049,                0.20019,                0.14621,                0.92315,                 2.1038,                 1.1939,               0.003928,               0.003928,               0.003928
                     48,                0.91956,                  2.213,                 1.2341,                0.37802,                0.28933,                0.19926,                0.14634,                0.91925,                 2.1031,                 1.1928,               0.003796,               0.003796,               0.003796
                     49,                0.91449,                 2.2044,                 1.2276,                 0.3723,                0.29126,                0.19938,                 0.1457,                0.91753,                 2.1035,                 1.1913,               0.003664,               0.003664,               0.003664
                     50,                0.90873,                 2.1949,                 1.2208,                0.37254,                0.29125,                0.19808,                0.14452,                0.91675,                 2.1022,                 1.1903,               0.003532,               0.003532,               0.003532
                     51,                0.91537,                 2.1965,                 1.2237,                0.37229,                0.28892,                0.19854,                 0.1452,                0.91768,                 2.0999,                 1.1908,                 0.0034,                 0.0034,                 0.0034
                     52,                0.90068,                 2.1824,                 1.2169,                0.37357,                 0.2891,                0.19959,                0.14635,                0.91547,                 2.0962,                 1.1888,               0.003268,               0.003268,               0.003268
                     53,                0.89886,                 2.1761,                 1.2159,                0.37031,                0.29318,                0.19902,                0.14562,                0.91398,                 2.0967,                 1.1882,               0.003136,               0.003136,               0.003136
                     54,                0.89575,                 2.1637,                 1.2157,                0.36762,                0.29594,                0.19941,                0.14596,                0.91418,                 2.0954,                 1.1891,               0.003004,               0.003004,               0.003004
                     55,                0.86861,                 2.1448,                  1.195,                0.36911,                0.29682,                0.20035,                0.14678,                0.91353,                 2.0943,                 1.1877,               0.002872,               0.002872,               0.002872
                     56,                0.86909,                 2.1318,                 1.1947,                0.37085,                0.29451,                0.20117,                0.14742,                0.91189,                 2.0946,                 1.1863,                0.00274,                0.00274,                0.00274
                     57,                0.86726,                 2.1319,                 1.1951,                0.37336,                0.29422,                0.20182,                0.14811,                0.91052,                  2.093,                 1.1851,               0.002608,               0.002608,               0.002608
                     58,                0.86533,                 2.1053,                 1.1907,                0.37215,                0.29406,                0.20138,                0.14775,                0.91063,                  2.094,                 1.1866,               0.002476,               0.002476,               0.002476
                     59,                0.85423,                  2.109,                 1.1874,                0.37173,                0.29421,                0.20075,                0.14741,                0.91155,                  2.096,                 1.1875,               0.002344,               0.002344,               0.002344
                     60,                0.85194,                 2.1037,                 1.1827,                0.36793,                0.29476,                0.20054,                0.14685,                0.91354,                  2.098,                 1.1894,               0.002212,               0.002212,               0.002212
                     61,                0.85115,                 2.0898,                 1.1793,                0.36456,                0.29529,                0.20049,                0.14698,                0.91372,                 2.0988,                   1.19,                0.00208,                0.00208,                0.00208
                     62,                0.84192,                 2.0741,                 1.1783,                0.36673,                0.29407,                0.20022,                0.14634,                0.91291,                 2.0989,                 1.1889,               0.001948,               0.001948,               0.001948
