                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98999,                 2.8665,                 1.2685,                0.53085,                0.49813,                0.45569,                0.31096,                0.99742,                 1.8113,                 1.2387,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.1009,                 2.2757,                 1.3479,                0.46937,                0.38639,                0.34758,                0.21486,                 1.2316,                 2.1035,                 1.4748,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.2396,                 2.4598,                 1.4635,                0.28583,                0.25272,                0.18468,                0.09874,                  1.501,                 2.6716,                 1.7618,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.3173,                 2.5276,                 1.5266,                0.37838,                0.28826,                0.23957,                 0.1369,                 1.4604,                 2.4828,                 1.7296,               0.009604,               0.009604,               0.009604
                      5,                 1.2809,                 2.3724,                 1.5071,                0.45612,                0.35414,                 0.3347,                0.19977,                 1.3224,                 2.1249,                 1.5731,               0.009472,               0.009472,               0.009472
                      6,                 1.2443,                 2.2437,                 1.4771,                0.46594,                0.40402,                0.36681,                0.22737,                 1.2633,                 1.9903,                  1.505,                0.00934,                0.00934,                0.00934
                      7,                 1.2168,                 2.1376,                 1.4498,                0.47237,                0.38749,                0.35603,                0.22417,                 1.2506,                 2.0143,                 1.4955,               0.009208,               0.009208,               0.009208
                      8,                 1.1908,                 2.0594,                 1.4378,                0.51174,                0.40561,                0.39257,                0.25004,                 1.2274,                 1.9121,                 1.4614,               0.009076,               0.009076,               0.009076
                      9,                 1.1734,                 2.0142,                 1.4244,                0.56967,                0.43233,                0.43872,                0.28807,                 1.1663,                 1.7938,                 1.4212,               0.008944,               0.008944,               0.008944
                     10,                 1.1588,                 1.9662,                 1.4133,                0.54701,                0.45509,                0.44339,                0.29669,                 1.1515,                 1.7514,                 1.4045,               0.008812,               0.008812,               0.008812
                     11,                 1.1422,                 1.9137,                 1.3998,                0.54819,                0.46461,                0.44773,                 0.2995,                 1.1374,                 1.7054,                 1.3864,                0.00868,                0.00868,                0.00868
                     12,                 1.1272,                 1.8913,                 1.3922,                0.55562,                0.48294,                0.47296,                0.32148,                 1.0989,                 1.6517,                 1.3627,               0.008548,               0.008548,               0.008548
                     13,                 1.1162,                 1.8556,                 1.3793,                0.57319,                0.49121,                 0.4719,                0.31914,                 1.1026,                 1.6108,                 1.3564,               0.008416,               0.008416,               0.008416
                     14,                 1.1009,                 1.8168,                 1.3673,                0.61655,                0.48487,                0.48911,                0.33231,                 1.0803,                 1.5966,                 1.3316,               0.008284,               0.008284,               0.008284
                     15,                 1.1007,                 1.8003,                 1.3671,                 0.6012,                0.49197,                0.49129,                0.34027,                 1.0646,                 1.5992,                 1.3211,               0.008152,               0.008152,               0.008152
                     16,                  1.083,                 1.7797,                 1.3551,                0.60003,                0.50061,                0.49462,                0.34381,                 1.0691,                 1.5574,                 1.3222,                0.00802,                0.00802,                0.00802
                     17,                 1.0777,                 1.7493,                 1.3497,                0.62332,                0.50131,                0.50841,                0.35627,                 1.0564,                 1.5298,                 1.3103,               0.007888,               0.007888,               0.007888
                     18,                 1.0683,                 1.7242,                 1.3433,                0.61203,                0.52039,                0.51479,                0.36301,                 1.0416,                 1.5296,                 1.3082,               0.007756,               0.007756,               0.007756
                     19,                 1.0525,                 1.7047,                   1.33,                0.62058,                0.51307,                0.50986,                  0.359,                 1.0331,                 1.5065,                 1.2926,               0.007624,               0.007624,               0.007624
                     20,                 1.0492,                 1.6943,                 1.3301,                0.62084,                0.51848,                0.51816,                0.36554,                 1.0231,                 1.4935,                 1.2827,               0.007492,               0.007492,               0.007492
                     21,                 1.0406,                 1.6633,                 1.3244,                0.62828,                0.52496,                0.52251,                0.37083,                  1.011,                 1.4653,                 1.2794,                0.00736,                0.00736,                0.00736
                     22,                 1.0363,                  1.643,                 1.3158,                0.64989,                0.52825,                0.53421,                0.38102,                 1.0068,                 1.4484,                 1.2766,               0.007228,               0.007228,               0.007228
                     23,                  1.029,                 1.6495,                 1.3165,                0.62421,                0.53832,                0.53072,                0.37785,                 1.0026,                 1.4278,                 1.2717,               0.007096,               0.007096,               0.007096
                     24,                 1.0233,                 1.6232,                 1.3113,                0.62822,                0.54423,                0.53568,                0.38574,                0.99264,                 1.4279,                 1.2633,               0.006964,               0.006964,               0.006964
                     25,                 1.0211,                 1.6161,                 1.3077,                0.62736,                0.54987,                0.53632,                0.38553,                0.98885,                 1.4181,                 1.2606,               0.006832,               0.006832,               0.006832
                     26,                 1.0185,                 1.6004,                 1.3071,                0.64962,                0.54602,                0.54813,                0.39513,                0.97996,                 1.3956,                 1.2509,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.0114,                  1.581,                 1.3018,                0.65624,                 0.5389,                0.54542,                0.39402,                0.97921,                 1.3903,                 1.2479,               0.006568,               0.006568,               0.006568
                     28,                 1.0046,                 1.5701,                 1.2961,                0.63282,                0.55766,                0.54888,                0.39976,                 0.9668,                 1.3763,                 1.2386,               0.006436,               0.006436,               0.006436
                     29,                0.99526,                 1.5619,                 1.2879,                0.65037,                0.55436,                0.55208,                0.40127,                0.96876,                 1.3727,                 1.2363,               0.006304,               0.006304,               0.006304
                     30,                0.99284,                 1.5589,                 1.2867,                0.63446,                 0.5655,                0.55858,                0.40657,                0.96169,                 1.3614,                 1.2297,               0.006172,               0.006172,               0.006172
                     31,                0.98447,                 1.5325,                 1.2816,                0.65368,                0.56531,                0.55836,                0.40608,                0.96673,                 1.3551,                 1.2389,                0.00604,                0.00604,                0.00604
                     32,                0.98146,                 1.5336,                 1.2803,                 0.6548,                0.55876,                0.55486,                  0.405,                0.95557,                 1.3553,                  1.224,               0.005908,               0.005908,               0.005908
                     33,                0.97972,                 1.5247,                 1.2757,                0.65641,                0.56521,                0.56116,                0.41128,                0.95214,                 1.3407,                 1.2187,               0.005776,               0.005776,               0.005776
                     34,                0.97168,                 1.5047,                 1.2699,                0.66567,                0.55852,                0.56132,                 0.4124,                0.95065,                 1.3356,                  1.221,               0.005644,               0.005644,               0.005644
                     35,                0.97087,                 1.4861,                 1.2702,                0.66403,                0.56013,                0.56107,                0.41221,                0.94403,                 1.3358,                 1.2153,               0.005512,               0.005512,               0.005512
                     36,                0.96789,                 1.4862,                 1.2672,                 0.6612,                0.56987,                0.56786,                0.41831,                0.94029,                 1.3227,                 1.2125,                0.00538,                0.00538,                0.00538
                     37,                0.95359,                 1.4728,                   1.26,                0.67404,                  0.564,                0.56601,                0.41873,                0.93801,                 1.3188,                 1.2112,               0.005248,               0.005248,               0.005248
                     38,                0.95486,                 1.4745,                 1.2583,                0.67075,                0.57139,                0.57184,                0.42321,                0.93413,                 1.3105,                 1.2102,               0.005116,               0.005116,               0.005116
                     39,                0.95196,                 1.4445,                 1.2533,                  0.679,                0.56336,                0.57342,                0.42276,                0.92924,                 1.3025,                 1.2063,               0.004984,               0.004984,               0.004984
                     40,                0.94725,                 1.4482,                 1.2553,                 0.6726,                0.57689,                0.57589,                 0.4258,                0.93142,                 1.2937,                 1.2086,               0.004852,               0.004852,               0.004852
                     41,                0.94461,                 1.4366,                 1.2503,                0.66072,                0.58424,                0.57467,                0.42532,                0.92666,                 1.2916,                 1.2004,                0.00472,                0.00472,                0.00472
