                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2624,                 2.7841,                 1.4926,                0.58926,                0.52838,                0.52823,                0.29914,                 1.3558,                 1.5745,                 1.5883,              0.0033295,              0.0033295,              0.0033295
                      2,                 1.3904,                 2.2049,                 1.5872,                0.51878,                0.43872,                0.42533,                0.22443,                 1.5393,                 1.8556,                 1.7663,              0.0065749,              0.0065749,              0.0065749
                      3,                 1.4952,                 2.3938,                 1.6721,                0.32028,                0.33339,                0.26404,                0.12156,                  1.716,                  2.255,                 1.9312,              0.0097323,              0.0097323,              0.0097323
                      4,                 1.5718,                 2.4631,                 1.7437,                0.40619,                0.36571,                0.31503,                0.15158,                 1.7149,                 2.1587,                 1.9312,               0.009604,               0.009604,               0.009604
                      5,                 1.5314,                 2.2739,                 1.7151,                0.42153,                0.39154,                0.35205,                0.17861,                  1.645,                  1.998,                 1.8649,               0.009472,               0.009472,               0.009472
                      6,                 1.5037,                 2.1334,                 1.6952,                0.43439,                0.38383,                0.35721,                0.18904,                 1.6063,                 2.0027,                 1.8418,                0.00934,                0.00934,                0.00934
                      7,                 1.4832,                 2.0421,                 1.6769,                0.54133,                0.43921,                 0.4427,                0.24083,                 1.5781,                 1.8267,                 1.7884,               0.009208,               0.009208,               0.009208
                      8,                 1.4584,                 1.9655,                  1.663,                0.55357,                0.47348,                0.47398,                0.25721,                 1.5314,                 1.6761,                 1.7666,               0.009076,               0.009076,               0.009076
                      9,                 1.4362,                 1.9088,                 1.6506,                0.55124,                0.48637,                0.48148,                0.26298,                 1.5202,                  1.633,                 1.7555,               0.008944,               0.008944,               0.008944
                     10,                 1.4286,                 1.8629,                  1.641,                 0.5736,                0.49381,                0.50207,                  0.276,                 1.5224,                 1.5909,                 1.7681,               0.008812,               0.008812,               0.008812
                     11,                 1.4118,                 1.8195,                 1.6315,                0.57724,                0.48921,                0.50054,                0.28127,                 1.5012,                 1.6025,                 1.7521,                0.00868,                0.00868,                0.00868
                     12,                 1.3974,                 1.7771,                 1.6193,                0.59386,                0.51158,                0.51918,                0.29211,                 1.4758,                 1.5239,                 1.7104,               0.008548,               0.008548,               0.008548
                     13,                 1.3885,                 1.7436,                 1.6115,                0.60403,                0.54071,                0.54521,                0.30551,                   1.46,                  1.462,                 1.6965,               0.008416,               0.008416,               0.008416
                     14,                  1.376,                 1.7176,                  1.605,                 0.6246,                0.52366,                0.53678,                0.30455,                 1.4373,                 1.4761,                 1.6826,               0.008284,               0.008284,               0.008284
                     15,                 1.3606,                 1.6871,                 1.5926,                0.62272,                0.54449,                0.55769,                0.31605,                 1.4266,                 1.4227,                 1.6749,               0.008152,               0.008152,               0.008152
                     16,                 1.3578,                 1.6704,                 1.5943,                0.64261,                0.53439,                0.56031,                0.31906,                 1.4277,                 1.4063,                 1.6821,                0.00802,                0.00802,                0.00802
                     17,                 1.3509,                 1.6341,                 1.5811,                0.63443,                0.54704,                0.56418,                0.32463,                 1.4204,                 1.3868,                 1.6633,               0.007888,               0.007888,               0.007888
                     18,                 1.3462,                 1.6281,                 1.5774,                0.64355,                0.55386,                0.57438,                0.33406,                 1.3976,                 1.3483,                 1.6524,               0.007756,               0.007756,               0.007756
                     19,                  1.347,                 1.6068,                 1.5813,                0.65814,                0.56454,                0.58848,                0.34342,                 1.3938,                 1.3364,                 1.6441,               0.007624,               0.007624,               0.007624
                     20,                 1.3327,                 1.5688,                 1.5701,                0.65006,                0.57851,                0.59092,                0.34756,                 1.3869,                 1.3007,                 1.6493,               0.007492,               0.007492,               0.007492
                     21,                 1.3244,                 1.5627,                 1.5646,                0.65272,                 0.5879,                 0.6089,                0.35746,                 1.3858,                 1.2676,                 1.6357,                0.00736,                0.00736,                0.00736
                     22,                 1.3121,                 1.5443,                 1.5563,                0.67723,                0.59126,                0.60735,                0.35741,                 1.3743,                 1.2593,                 1.6339,               0.007228,               0.007228,               0.007228
                     23,                 1.3124,                  1.527,                 1.5554,                0.66475,                0.60259,                0.61818,                0.36783,                 1.3677,                 1.2438,                 1.6276,               0.007096,               0.007096,               0.007096
                     24,                 1.3137,                 1.5162,                 1.5573,                0.67277,                0.58736,                0.61101,                0.36419,                 1.3612,                 1.2466,                 1.6212,               0.006964,               0.006964,               0.006964
                     25,                 1.2977,                 1.5062,                 1.5489,                0.68572,                0.58848,                0.61846,                0.36862,                 1.3482,                 1.2386,                 1.6199,               0.006832,               0.006832,               0.006832
                     26,                 1.2993,                 1.4928,                   1.55,                0.70505,                0.59245,                0.62847,                0.37284,                  1.358,                 1.2092,                 1.6144,                 0.0067,                 0.0067,                 0.0067
                     27,                 1.2941,                 1.4808,                  1.549,                0.69831,                0.60392,                0.62788,                0.37545,                 1.3447,                 1.1928,                 1.6098,               0.006568,               0.006568,               0.006568
                     28,                 1.2829,                 1.4579,                 1.5331,                0.69274,                0.59338,                0.62024,                0.36896,                 1.3424,                 1.2081,                 1.6053,               0.006436,               0.006436,               0.006436
                     29,                 1.2806,                 1.4413,                 1.5313,                0.68588,                0.61121,                0.62464,                0.37405,                 1.3397,                 1.1865,                 1.5963,               0.006304,               0.006304,               0.006304
                     30,                 1.2775,                 1.4257,                 1.5326,                0.69732,                0.61007,                 0.6412,                0.38525,                 1.3241,                 1.1681,                 1.5917,               0.006172,               0.006172,               0.006172
                     31,                 1.2732,                 1.4276,                 1.5258,                0.69173,                0.62136,                0.64159,                0.38467,                 1.3301,                 1.1586,                 1.5927,                0.00604,                0.00604,                0.00604
                     32,                 1.2728,                 1.4119,                 1.5233,                 0.7022,                0.62002,                0.64179,                0.38884,                 1.3214,                 1.1456,                 1.5892,               0.005908,               0.005908,               0.005908
                     33,                 1.2653,                 1.4027,                 1.5183,                0.70139,                0.61744,                0.64367,                0.38666,                 1.3245,                 1.1438,                 1.5833,               0.005776,               0.005776,               0.005776
                     34,                 1.2577,                 1.3776,                  1.511,                0.69055,                0.62575,                0.64391,                0.39206,                 1.3167,                 1.1329,                 1.5808,               0.005644,               0.005644,               0.005644
                     35,                 1.2486,                  1.362,                  1.506,                0.71945,                0.62144,                0.65224,                0.39593,                 1.3114,                 1.1267,                 1.5794,               0.005512,               0.005512,               0.005512
                     36,                 1.2507,                 1.3629,                 1.5084,                0.71377,                0.61969,                0.65045,                0.39227,                 1.3132,                 1.1283,                 1.5791,                0.00538,                0.00538,                0.00538
